delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5576	14	38	812
5580	17	37	791
5576	18	38	791
5584	10	41	798
5576	6	38	793
5528	7	39	805
5528	10	48	797
5580	9	48	790
5528	6	40	804
5524	10	41	796
5404	7	52	791
5528	13	43	800
5576	21	37	788
5584	15	43	823
5576	15	46	782
5400	15	41	802
5408	7	42	802
5524	11	43	788
5576	12	39	794
5584	10	45	785
5576	6	39	801
5532	7	44	807
5524	4	60	789
5532	7	49	795
5352	7	38	801
5524	14	42	797
5584	9	41	805
5524	8	41	799
5524	18	48	788
5408	20	44	805
5576	10	45	815
5400	18	45	804
5408	11	47	791
5576	13	42	804
5404	7	54	797
5356	14	39	785
5576	5	52	797
5524	4	47	822
5532	12	48	799
5576	17	45	797
5584	8	44	805
5524	14	42	805
5400	4	49	800
5532	5	44	813
5524	7	50	803
5528	8	43	801
5524	9	39	800
5352	6	42	793
5532	-5	50	799
5540	10	42	803
5228	10	48	791
5400	13	48	773
5584	3	47	794
5524	13	39	790
5584	6	41	801
5524	5	50	785
5528	18	42	797
5580	4	51	798
5524	9	49	786
5704	12	45	793
5400	12	48	812
5404	6	37	795
5532	11	43	790
5576	15	36	804
5580	17	44	799
5580	10	41	801
5580	10	38	812
5576	13	44	790
5404	14	41	806
5408	11	42	786
5576	5	45	804
5528	10	37	780
5576	19	38	802
5576	14	36	795
5584	9	50	808
5524	12	43	794
5584	10	37	788
5576	9	51	795
5532	8	41	801
5524	15	40	786
5576	2	50	796
5532	14	43	816
5572	6	48	799
5532	21	41	787
5400	6	45	804
5524	12	39	813
5584	13	35	781
5576	9	44	802
5532	5	40	811
5524	16	41	791
5576	13	44	802
5584	13	43	807
5576	12	37	793
5580	-2	42	801
5540	20	44	791
5584	12	55	779
5576	14	48	795
5584	11	46	787
5576	9	39	806
5524	12	35	781
5584	10	43	798
5576	4	42	812
5532	12	48	797
5572	13	45	794
5584	15	39	795
5576	7	36	799
5528	8	44	794
5528	13	31	809
5576	8	44	798
5532	25	36	783
5576	5	44	806
5532	6	40	812
5348	7	48	785
5528	8	51	794
5528	9	43	803
5700	12	49	799
5400	14	46	796
5412	9	40	803
5524	11	35	793
5580	11	39	799
5580	11	37	810
5576	10	45	805
5580	7	35	802
5524	7	51	800
5532	19	46	777
5576	6	44	793
5532	7	45	804
5524	8	42	800
5352	13	44	792
5580	15	36	787
5576	8	45	794
5524	14	46	796
5584	12	43	805
5576	8	43	805
5528	5	46	802
5528	10	52	793
5580	16	36	791
5576	8	48	785
5528	9	47	788
5528	15	49	803
5400	7	44	815
5524	10	40	800
5584	4	47	807
5524	13	36	795
5584	16	43	803
5576	6	37	800
5528	9	46	812
5524	14	36	794
5404	13	45	789
5408	7	44	820
5352	24	49	793
5572	4	43	799
5532	4	36	793
5524	10	49	805
5576	17	45	797
5584	10	42	814
5576	6	48	795
5532	7	37	807
5696	18	44	792
5412	11	47	796
5400	11	44	790
5580	4	45	812
5528	14	47	809
5576	18	37	806
5580	6	48	822
5524	15	43	794
5576	16	42	798
5584	11	47	808
5576	9	44	801
5532	6	51	795
5524	16	39	796
5584	11	48	813
5572	11	34	799
5584	6	48	798
5528	10	42	784
5576	13	43	799
5580	7	44	804
5528	6	46	796
5528	0	45	796
5352	21	41	804
5576	8	41	792
5532	20	39	797
5576	4	47	791
5532	4	49	797
5524	14	41	792
5404	6	47	795
5532	13	37	778
5576	11	52	789
5580	20	45	795
5404	15	37	781
5404	12	34	801
5580	10	32	800
5576	12	47	794
5404	8	42	806
5348	16	40	795
5584	10	42	795
5576	14	47	790
5584	11	44	815
5576	7	49	807
5528	12	40	807
5576	17	44	788
5584	12	45	793
5576	5	37	806
5524	8	33	797
5532	14	42	789
5572	14	43	801
5584	6	46	808
5524	-1	46	802
5544	20	41	785
5228	8	46	811
5352	18	40	797
5576	22	41	807
5580	20	42	801
5576	10	39	793
5584	8	41	807
5524	16	46	792
5576	11	48	796
5584	4	37	791
5524	12	39	810
5580	10	53	799
5580	18	41	797
5580	10	44	796
5576	5	43	809
5532	5	41	796
5524	16	42	783
5576	6	42	813
5532	10	35	809
5576	13	49	796
5580	5	45	801
5524	10	38	794
5404	8	42	802
5532	10	44	806
5572	21	39	790
5584	9	43	779
5524	3	52	800
5524	11	55	795
5584	0	49	787
5524	7	34	799
5532	4	50	795
5352	12	40	808
5576	14	41	798
5580	12	44	800
5576	11	40	798
5584	8	44	810
5524	17	47	805
5584	13	42	792
5572	3	43	824
5524	3	49	814
5532	16	35	792
5572	8	40	791
5532	-178	-529	444
5376	-692	-697	213
5544	695	762	-110
5536	1324	-499	-397
5600	1775	1661	1509
5516	-692	-99	-1366
5560	-454	340	3090
5588	-367	-112	-520
5568	-182	73	1130
5532	-60	-305	1218
5552	222	15	475
5288	234	138	1187
5568	313	95	684
5640	320	-28	927
5472	335	-65	987
5652	178	8	710
5576	127	200	914
5516	14	199	760
5640	-85	149	788
5480	-175	61	788
5660	-182	53	668
5476	-155	18	860
5656	-153	-52	692
5492	-109	-44	773
5488	-73	5	837
5372	24	21	738
5576	63	32	882
5584	125	36	804
5456	153	57	821
5632	160	66	866
5464	141	98	815
5284	96	115	830
5288	43	112	803
5640	8	57	777
5528	-33	28	818
5592	-67	10	787
5604	-74	18	766
5416	-79	0	790
5368	-58	16	756
5600	-42	12	801
5420	-4	24	800
5364	20	31	785
5584	56	62	818
5576	81	71	804
5580	81	84	822
5576	84	79	819
5584	67	56	797
5404	41	42	811
5400	19	41	808
5584	-1	38	784
5536	-14	34	787
5604	-31	22	786
5420	-31	17	780
5248	-29	18	786
5244	-16	22	780
5248	4	38	801
5352	7	55	817
5528	28	55	807
5576	35	59	800
5584	53	67	811
5572	46	50	802
5584	45	52	814
5576	27	50	794
5580	18	42	797
5580	-1	33	798
5540	-6	26	795
5548	-2	28	791
