delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5580	16	25	797
5580	8	25	795
5528	15	21	812
5580	14	27	789
5576	19	26	790
5580	19	29	802
5576	10	39	788
5584	21	31	799
5576	22	33	793
5576	16	32	794
5584	26	34	791
5576	22	38	783
5584	13	33	797
5576	20	33	807
5584	19	33	784
5572	21	26	799
5584	18	31	797
5576	16	31	794
5584	16	29	788
5576	16	36	788
5576	17	27	808
5584	8	23	803
5524	13	25	799
5584	17	30	805
5572	18	22	815
5584	13	22	780
5576	12	27	775
5576	16	27	794
5584	13	14	800
5576	16	19	792
5584	18	24	800
5576	14	22	809
5580	13	18	797
5576	15	22	789
5584	16	20	782
5576	26	24	801
5580	19	26	815
5576	14	22	799
5576	19	29	804
5584	26	29	822
5576	25	25	810
5408	21	23	811
5404	24	23	795
5576	21	22	796
5580	17	33	801
5580	16	41	785
5580	12	30	790
5576	20	33	786
5584	18	31	799
5404	12	33	795
5404	19	25	791
5580	10	37	801
5576	20	30	803
5576	17	24	792
5584	16	22	783
5576	25	28	804
5584	20	29	796
5576	20	29	801
5408	11	30	789
5404	14	27	802
5572	1	26	802
5532	-1	23	791
5540	4	32	787
5524	2	31	790
5360	9	20	794
5524	15	24	819
5580	18	27	798
5576	27	30	791
5576	23	27	798
5584	31	23	779
5576	25	33	786
5584	18	12	798
5576	16	20	789
5580	16	24	795
5576	6	35	782
5532	18	24	816
5576	26	34	795
5576	20	40	788
5584	20	35	803
5576	29	23	793
5584	32	41	795
5576	34	26	802
5580	22	26	796
5580	28	25	794
5580	21	30	806
5576	22	30	812
5576	15	25	791
5584	9	18	773
5524	16	29	805
5580	18	24	802
5576	12	22	787
5584	13	22	797
5576	14	26	809
5584	14	27	809
5572	8	25	798
5524	5	27	796
5532	7	24	787
5352	2	28	783
5524	3	29	784
5708	9	20	796
5524	-1	30	794
5544	15	23	766
5576	13	31	797
5580	17	33	777
5576	32	33	790
5584	25	33	791
5576	37	25	796
5576	30	18	804
5584	27	29	792
5576	23	27	805
5584	11	34	797
5576	18	30	787
5580	14	41	782
5576	18	37	799
5584	14	37	802
5576	27	31	797
5584	26	34	794
5576	29	39	792
5576	16	35	806
5580	18	29	803
5576	23	33	789
5412	23	34	794
5400	21	30	789
5580	22	23	793
5580	12	24	786
5576	24	17	810
5584	13	26	782
5576	13	25	799
5400	16	27	794
5412	11	17	774
5576	10	25	789
5584	5	25	790
5524	7	16	801
5524	1	28	804
5528	6	21	807
5352	8	32	789
5524	5	29	775
5532	16	27	799
5400	15	26	797
5576	8	33	796
5532	15	32	800
5576	25	22	803
5580	30	30	806
5576	23	26	815
5580	20	26	794
5580	23	33	791
5580	25	27	798
5580	26	29	794
5576	22	25	799
5580	27	31	807
5576	19	31	793
5584	25	33	805
5576	20	32	807
5584	23	27	789
5572	20	32	788
5584	30	27	779
5576	20	33	813
5404	25	24	800
5408	15	32	799
5576	17	33	791
5584	20	35	799
5576	14	27	787
5576	13	21	781
5584	12	26	789
5576	7	21	798
5532	15	28	802
5576	9	30	814
5532	10	22	796
5576	12	22	787
5576	13	17	807
5580	12	20	802
5576	16	28	807
5584	19	32	800
5576	11	33	800
5580	13	21	798
5576	11	35	800
5584	15	34	791
5576	18	43	783
5576	12	38	785
5584	14	22	796
5576	17	36	790
5584	19	39	776
5576	16	37	795
5584	21	36	798
5576	20	34	795
5584	28	26	800
5576	20	34	785
5584	15	25	802
5572	14	33	792
5576	26	17	786
5412	20	33	784
5400	22	34	800
5576	29	26	797
5584	16	32	808
5576	16	34	789
5580	19	41	780
5576	22	44	785
5584	20	44	784
5404	25	32	787
5404	22	21	789
5580	11	35	805
5576	14	27	797
5584	18	22	803
5576	13	18	800
5576	11	24	786
5580	11	31	788
5580	21	26	796
5408	13	33	760
5404	17	30	790
5576	24	29	787
5580	15	13	804
5576	20	22	822
5584	19	23	819
5572	19	22	826
5584	23	25	810
5400	15	33	786
5400	12	27	778
5584	15	17	787
5576	20	18	797
5576	23	27	801
5584	20	31	810
5576	28	31	815
5580	27	30	821
5580	24	21	796
5408	34	28	784
5400	26	25	778
5576	19	26	791
5584	14	26	788
5576	13	34	779
5584	6	29	782
5524	11	14	805
5576	19	13	809
5580	24	28	808
5576	22	25	816
5584	17	36	805
5576	18	46	787
5580	12	41	794
5576	11	36	785
5584	19	22	808
5576	12	20	787
5584	9	26	805
5524	10	27	812
5576	11	19	805
5580	15	30	790
5576	13	25	803
5584	16	23	809
5572	22	25	813
5584	14	20	780
5576	16	35	781
5576	11	34	798
5584	9	21	805
5524	3	31	786
5532	10	35	806
5576	18	29	788
5584	17	22	796
5572	22	21	789
5584	31	32	810
5576	27	32	801
5576	27	32	807
5584	19	25	806
5576	24	26	788
5580	19	34	786
5580	10	40	801
5580	16	23	793
5576	15	30	799
5584	12	28	787
5576	12	31	817
5576	11	31	799
5584	23	27	800
5576	17	26	775
5580	21	23	797
5576	21	17	792
5584	18	30	782
5576	17	32	784
5584	16	32	790
5576	24	27	797
5404	23	23	793
5408	19	30	796
5576	6	34	787
5528	11	24	778
5580	16	28	789
5576	12	20	777
5584	25	18	792
5572	16	18	785
5584	19	25	805
5576	11	19	812
5580	24	19	783
5576	8	23	797
5524	15	24	796
5584	22	27	799
5576	12	21	808
5580	14	38	789
5580	13	29	808
5580	13	32	798
5576	23	28	799
5584	21	25	787
5576	19	23	794
5576	24	29	791
5584	26	25	798
5576	36	37	801
5584	27	28	807
5576	22	32	783
5580	21	34	778
5580	30	23	794
5580	21	41	790
5580	20	32	783
5400	10	37	776
5412	14	27	796
5576	5	37	783
5524	11	35	786
5584	22	35	790
5576	16	26	788
5580	21	22	787
5576	22	26	788
5584	14	24	795
5576	12	20	787
5584	11	22	793
5576	8	17	788
5524	7	22	789
5532	-1	22	782
5540	1	30	777
5352	13	12	791
5584	16	17	816
5576	11	28	811
5580	34	30	795
5580	23	40	795
5580	23	30	786
5576	31	40	776
5584	32	29	782
5576	46	31	801
5584	31	37	790
5576	32	28	802
5576	32	32	799
5584	37	38	809
5576	34	32	818
5408	36	24	794
5404	37	17	800
5576	21	15	784
5580	8	25	767
5528	21	33	778
5580	17	31	792
5576	4	15	795
5528	15	4	814
5524	15	15	815
5400	11	26	810
5584	8	40	809
5524	15	31	797
5576	6	26	770
5532	6	24	788
5524	13	25	788
5228	8	38	790
5360	6	36	781
5524	-4	46	791
5540	13	34	799
5408	15	35	802
5572	11	21	800
5584	25	35	799
5576	33	35	794
5580	36	25	789
5580	27	25	795
5400	22	28	782
5404	27	26	798
5580	17	30	798
5580	11	27	805
5580	16	28	791
5576	26	31	807
5580	29	26	799
5580	19	32	795
5404	24	38	810
5408	31	35	801
5576	24	37	787
5580	23	41	802
5576	23	25	789
5576	18	24	796
5584	19	28	778
5576	12	22	799
5584	7	19	801
5524	18	14	797
5580	7	18	817
5528	19	20	779
5580	17	20	808
5576	9	32	791
5524	11	41	789
5584	16	38	795
5572	19	29	793
5584	11	42	802
5576	19	37	787
5584	12	36	789
5576	8	27	784
5524	16	38	786
5408	21	33	781
5576	17	22	792
5404	23	32	798
5412	10	26	785
5572	15	31	822
5584	19	28	813
5576	15	33	796
5584	23	35	785
5576	31	32	791
5576	26	33	820
5408	21	31	796
5404	27	27	813
5572	22	34	800
5584	23	30	799
5576	19	28	796
5584	8	28	783
5524	21	26	791
5584	26	28	783
5576	22	20	785
5584	21	30	802
5576	27	31	801
5576	24	26	799
5580	26	21	798
5580	23	27	794
5580	15	27	792
5576	17	34	792
5584	14	17	793
5572	19	23	801
5584	6	34	781
5524	8	21	790
5524	11	25	802
5584	8	18	806
5524	7	24	809
5348	6	26	804
5532	12	29	803
5576	12	26	794
5580	16	27	801
5576	15	27	784
5584	10	38	798
5576	19	44	794
5576	8	38	787
5532	7	27	815
5524	14	25	780
5408	12	28	803
5576	12	29	800
5576	26	35	804
5580	20	31	815
5576	28	23	785
5584	33	26	781
5576	35	29	794
5580	25	31	786
5576	24	30	790
5404	19	38	785
5408	26	24	796
5576	19	27	812
5584	16	27	820
5576	17	24	795
5576	14	25	796
5584	19	28	800
5572	11	25	799
5412	13	17	802
5400	18	17	793
5576	15	16	803
5584	22	25	808
5576	18	29	795
5584	21	27	792
5576	18	27	795
5584	14	17	813
5400	9	32	791
5352	8	22	795
5532	4	40	801
5696	12	22	807
5404	6	25	786
5356	10	25	772
5576	14	25	789
5584	9	41	786
5524	29	36	781
5576	27	37	802
5584	25	22	790
5576	17	38	789
5580	16	42	798
5576	23	26	804
5584	8	30	788
5524	14	11	792
5404	13	18	788
5408	23	14	800
5400	12	24	807
5576	7	38	788
5532	23	30	797
5576	24	33	793
5584	30	44	800
5576	18	36	787
5576	19	34	774
5584	16	44	789
5576	23	32	786
5584	21	30	803
5572	23	22	798
5584	16	25	782
5576	15	26	799
5580	18	18	801
5576	20	25	788
5580	23	14	803
5580	21	6	819
5520	23	15	790
5584	24	29	796
5576	17	21	797
5584	20	13	784
5576	14	24	799
5580	17	25	784
5576	9	17	791
5528	17	20	792
5580	5	22	771
5528	7	28	800
5704	17	20	797
5576	9	29	799
5532	18	28	805
5572	15	31	798
5584	19	30	808
5576	18	30	795
5576	24	29	780
5584	23	34	791
5576	22	29	807
5580	23	32	802
5576	19	26	783
5584	18	31	780
5576	26	39	793
5584	20	36	796
5404	26	36	795
5400	22	35	796
5584	23	41	805
5576	29	27	820
5584	17	30	794
5576	19	26	782
5576	14	28	788
5584	22	17	790
5576	12	18	791
5408	15	12	813
5404	11	21	796
5576	12	13	819
5580	16	14	814
5576	8	17	807
5528	17	19	810
5576	8	21	812
5524	12	24	792
5584	7	21	782
5524	8	33	761
5356	14	31	778
5576	16	37	786
5580	5	22	809
5528	6	16	805
5524	4	24	799
5352	5	35	805
5528	7	37	797
5524	12	34	786
5412	25	44	772
5576	21	31	770
5576	30	26	786
5584	30	35	784
5576	40	40	808
5580	33	34	812
5580	21	24	821
5400	26	24	823
5408	22	33	818
5576	19	39	792
5580	26	40	786
5576	14	40	784
5584	16	37	789
5576	18	30	785
5576	25	17	787
5584	28	23	791
5576	24	33	800
5584	10	21	807
5576	23	18	805
5408	9	9	795
5292	13	10	795
5576	10	11	781
5584	11	17	799
5576	3	19	789
5524	4	19	792
5360	5	17	787
5524	10	25	797
5584	15	30	802
5576	16	33	815
5576	10	38	806
5580	12	29	785
5576	15	28	776
5584	22	30	790
5576	22	26	795
5584	22	28	788
5572	21	30	785
5584	32	32	794
5580	31	24	801
5576	21	27	798
5580	37	19	780
5576	28	26	783
5584	29	34	803
5576	21	29	803
5580	21	27	800
5576	17	40	800
5580	47	36	799
5580	64	22	904
5576	-91	52	1098
5484	-345	63	670
5300	-488	1	285
5596	-434	200	585
5540	-157	313	699
5532	47	89	941
5408	210	-268	909
5528	371	-334	724
5532	483	-121	1064
5588	573	18	1039
5516	530	-48	818
5300	348	-113	863
5532	247	-10	855
5300	113	92	732
5632	-83	84	839
5600	-217	37	633
5476	-293	173	577
5712	-301	279	797
5532	-229	323	738
5540	-191	147	680
5532	-69	-21	910
5616	94	-20	829
5588	190	109	804
5512	234	87	1018
5696	313	-15	783
5472	251	-87	825
5652	164	-117	928
5528	93	-129	696
5652	-64	-73	826
5436	-161	10	778
5304	-221	56	665
5656	-259	86	831
5472	-245	26	766
5660	-202	48	701
5476	-112	81	832
5300	-27	105	789
5664	36	120	767
5460	104	95	860
5636	154	17	804
5632	156	-25	820
5472	115	-71	848
5656	78	-46	767
5588	22	10	802
5584	-32	25	774
5592	-66	16	750
5428	-75	6	814
5368	-58	22	781
5592	-21	71	770
5432	16	114	779
5288	61	128	787
5288	110	106	780
5688	142	42	828
5460	169	5	805
5576	164	4	812
5584	151	1	812
5576	115	4	801
5580	85	-6	807
5536	51	-20	809
5240	15	-23	788
5420	-8	-6	787
5496	-22	23	794
5596	-36	68	786
5600	-36	87	788
5596	-30	77	796
5600	-16	52	803
5420	-14	39	815
5248	-5	41	794
5364	1	38	807
5532	1	30	793
5524	-4	6	787
5308	-2	-23	800
5552	-15	-36	805
5264	-27	-12	802
5260	-23	12	792
5248	-32	31	799
5420	-30	51	797
5428	-26	55	785
5420	-13	50	783
5420	1	58	792
5352	6	83	800
5532	44	79	798
5576	50	59	796
5584	69	40	809
5576	76	20	814
5580	86	13	800
5576	84	7	806
5528	85	11	783
5400	71	18	802
5576	68	29	803
5408	58	18	805
5404	53	18	820
5576	44	41	798
5580	55	38	787
5580	37	41	773
5580	50	43	793
5580	44	11	780
5576	38	11	800
5408	9	7	808
5292	9	2	803
5292	5	12	800
5524	-1	5	787
5312	-24	5	795
5536	-26	10	789
5424	-35	21	792
5428	-40	22	793
5248	-28	34	791
5420	-30	41	812
5420	-17	33	787
5428	-27	43	806
5420	-11	38	789
5248	4	36	809
5352	-2	39	787
5544	8	36	789
5524	6	33	797
5352	22	33	798
5584	27	27	784
5576	31	32	799
5584	42	22	804
5572	46	38	810
