delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5544	-567	-1757	429
5600	-55	-184	477
5500	1164	-1784	1256
5696	651	-1463	-383
5424	253	-419	513
5364	-283	1194	1767
5468	-145	-295	-513
5388	-190	217	2003
5592	-1470	461	1098
5472	2177	192	198
5580	201	-2174	1330
5640	205	669	970
5512	322	104	866
5520	1875	-2226	576
5296	-1551	-421	1141
5664	785	-483	764
5528	1796	-2117	-177
5484	1388	-1316	24
5416	-266	-1040	1872
5484	-966	-1254	-462
5616	113	-1366	2154
5476	102	263	1381
5392	936	119	1882
5572	96	-38	1241
5480	-1019	600	1168
5644	1356	-249	1486
5472	-596	-1581	973
5600	132	-1487	2133
5648	-100	276	1535
5588	1568	-3166	892
5468	-867	-534	889
5552	1295	-2481	1660
5696	545	-2967	-1762
5488	950	-891	-3
5608	80	-932	2401
5532	881	-1253	-950
5600	1285	-1397	2484
5528	1456	154	2717
5628	986	271	582
5516	1993	-1386	2585
5524	-660	-1815	1296
5312	846	-7	1102
5652	1354	-1206	1226
5524	509	-918	1220
5584	1113	554	1444
5636	-35	-994	1034
5548	1732	-92	1915
5592	-173	-1614	1167
5484	-1050	-3593	-425
5500	245	-945	290
5360	1332	849	1995
5628	508	-79	600
5480	1480	-753	2043
5640	-1190	951	1740
5472	-593	66	813
5308	60	-229	2169
5528	416	389	419
5340	300	438	1351
5576	1000	-2214	1193
5524	-816	-761	393
5548	657	-313	537
5708	1232	-2305	71
5412	-409	-2482	417
5256	237	-698	648
5360	-1500	-1415	449
5484	1875	-1996	1743
5348	-329	446	2506
5596	1145	1325	783
5628	1154	-725	1468
5472	-25	1936	801
5536	545	-334	411
5708	1007	-1296	937
5464	810	-742	1106
5588	563	-160	1254
5588	1773	-2386	89
5584	-149	697	830
5540	-608	-1758	1155
5656	754	-283	-518
5552	-868	-1208	-5
5504	746	119	2076
5572	-140	-931	127
5552	1305	-1319	1930
5524	289	1388	2771
5280	-1139	1009	-473
5316	-61	-281	2273
5548	603	-941	1496
5584	1184	285	1435
5632	-957	-2380	932
5604	-1235	243	2100
5476	-486	951	1671
5592	929	-2349	1003
5648	385	-385	531
5524	-851	582	1681
5596	1744	-2682	-760
5480	165	-1996	451
5584	320	-606	2401
5592	1596	-775	-949
5600	45	-1507	1494
5588	-1796	-927	2744
5488	396	813	647
5340	1136	-1766	2247
5528	-167	150	1040
5584	545	-173	342
5536	1881	-2707	963
5292	606	2105	1213
5628	374	428	902
5520	49	-572	712
5644	911	435	-378
5536	-1275	-2491	961
5484	-1504	-1211	-377
5324	284	-628	698
5536	-1069	2616	2937
5700	411	-522	-319
5552	-18	-1479	2088
5604	-693	2359	51
5532	-104	290	942
5540	497	-2193	1719
5640	-345	-178	1349
5436	-644	316	1480
5240	943	-2264	1431
5292	-1039	267	115
5588	428	-244	1228
5592	209	-1072	-626
5600	-855	-2857	339
5608	904	1138	1336
5452	-287	-2076	-1446
5328	522	-443	1375
5588	616	687	2591
5572	649	-523	625
5536	391	-878	2529
5584	1124	-650	-10
5548	1941	-807	1239
5644	611	-1222	1024
5464	-95	1200	1100
5248	1402	395	873
5404	19	-4243	440
5528	437	-521	474
5532	112	-538	905
5528	-663	-524	-115
5388	260	-1390	1075
5476	669	132	2685
5568	1499	-911	740
5240	-133	-8	2225
5316	-1641	232	1746
5652	-644	881	1316
5588	1036	-1648	1334
5528	522	165	878
5512	300	-378	840
5528	-462	-2803	410
5264	1683	-234	1237
5292	-826	-934	1278
5604	1167	-2090	-488
5660	318	-1050	573
5584	-99	1644	1508
5424	-15	-1540	-1252
5272	2866	-2011	2517
5348	-445	-190	1431
5604	1108	98	142
5520	-205	-1604	1405
5484	-511	-288	889
5376	1133	872	1799
5456	1646	-2653	620
5296	643	392	111
5688	1354	584	483
5576	1357	-2001	102
