delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5404	4	27	807
5524	8	25	786
5532	6	24	807
5524	13	22	787
5228	14	20	793
5400	4	35	798
5532	9	22	806
5524	5	26	789
5532	8	23	787
5696	9	29	789
5532	7	20	790
5524	4	26	798
5524	1	28	796
5532	10	17	772
5404	9	25	792
5524	12	34	793
5584	9	27	806
5524	7	33	810
5532	11	22	780
5576	4	19	796
5532	5	28	790
5352	5	21	803
5524	3	23	789
5528	5	33	790
5528	6	23	796
5348	6	24	805
5532	-5	43	804
5536	3	25	794
5352	9	27	789
5532	16	19	790
5576	8	26	790
5524	5	24	788
5532	12	16	803
5400	5	28	814
5532	-1	35	798
5540	5	29	788
5524	10	18	790
5580	2	29	798
5524	5	21	786
5352	7	24	784
5532	13	25	792
5576	2	32	790
5532	10	24	779
5576	7	23	805
5528	8	23	804
5352	14	19	806
5572	-3	26	797
5548	13	24	791
5576	7	28	786
5524	9	17	789
5532	-3	23	795
5540	6	27	789
5352	1	15	800
5528	4	21	803
5524	5	25	791
5704	8	28	805
5524	7	32	783
5528	13	26	772
5576	6	31	793
5524	6	27	787
5532	16	17	800
5404	-2	30	788
5544	13	28	800
5576	12	28	790
5576	1	28	788
5532	9	22	788
5524	7	26	794
5532	-2	22	801
5536	-1	35	788
5364	1	28	793
5532	4	16	796
5524	8	21	793
5532	3	21	793
5352	3	27	790
5524	8	19	799
5532	6	28	788
5352	4	33	794
5524	13	23	789
5580	9	19	789
5528	4	24	791
5524	7	25	799
5356	6	34	787
5528	9	31	785
5524	10	23	797
5580	16	19	791
5580	12	22	806
5580	1	23	806
5524	4	29	781
5352	13	27	780
5584	0	28	800
5524	5	23	789
5528	7	21	809
5524	1	30	786
5352	10	27	790
5584	5	25	798
5524	11	24	800
5580	5	20	802
5528	10	24	796
5576	16	27	798
5580	8	28	808
5524	10	19	793
5584	8	18	796
5524	7	25	793
5352	11	21	799
5580	1	31	791
5528	-2	28	793
5544	7	17	796
5524	6	23	791
5352	15	28	793
5580	9	24	795
5524	2	21	786
5528	9	24	796
5528	3	20	798
5352	6	21	789
5528	9	26	816
5528	15	25	803
5404	8	21	811
5528	2	31	797
5524	6	15	812
5528	0	33	792
5528	15	18	786
5400	7	23	783
5528	8	30	795
5528	12	28	793
5576	4	31	782
5532	7	26	802
5524	7	22	796
5352	7	26	794
5532	-1	20	798
5540	18	17	799
5580	9	28	792
5524	4	23	795
5352	12	17	793
5584	12	29	809
5576	10	24	799
5584	0	24	812
5524	12	29	787
5576	8	25	794
5532	513	865	239
5512	547	-396	287
5356	-582	899	-326
5552	1405	423	13
5516	491	-285	89
5652	1024	1632	953
5452	166	-192	1162
5236	-68	-1587	1630
5256	-897	-160	-1455
5268	455	-1193	989
5244	25	-1132	648
5356	-147	860	613
5532	109	338	858
5520	65	-109	633
5300	95	-393	1035
5528	19	71	713
5400	-44	209	765
5488	-80	179	795
5656	-14	-249	742
5496	5	20	825
5524	28	158	791
5644	57	213	791
5460	47	-134	839
5300	23	-176	832
5652	-11	-2	749
5552	-44	223	759
5480	-10	80	768
5600	27	-64	804
5592	37	-7	846
5540	39	86	786
5576	17	63	779
5584	-7	-77	816
5548	-2	-50	794
5552	-10	116	786
5660	0	153	788
5412	20	36	809
5408	33	-101	815
5472	19	-27	829
5588	8	72	775
5532	0	75	793
5528	2	-3	802
5304	4	11	795
5528	3	80	787
5352	6	58	795
5528	23	-25	795
5596	17	-62	825
5588	19	35	793
5584	1	108	792
5584	-5	55	794
5548	4	-19	788
5536	17	-2	791
5536	12	43	792
5580	23	48	800
5576	14	5	800
5528	8	1	799
5640	4	48	786
5532	4	60	783
5524	6	5	796
5652	18	-18	807
5588	27	19	793
5400	18	58	797
5408	9	44	803
5524	-5	9	798
5480	2	7	785
5296	4	44	794
5532	10	41	793
5228	21	18	805
5404	29	-7	790
5540	5	36	799
5524	2	45	785
5524	7	28	784
5704	7	7	805
5468	2	25	814
5528	20	44	796
5576	16	31	794
5584	9	3	805
5640	2	5	784
5468	1	48	781
5704	7	53	777
5524	10	29	796
5580	18	4	790
5524	17	17	810
5580	8	35	797
5524	3	19	807
5532	4	17	789
5352	10	20	800
5576	6	38	795
5532	23	26	791
5572	11	10	800
5576	13	9	789
5528	8	33	786
5524	1	47	801
5704	12	22	801
5400	4	7	805
5292	18	22	800
5580	8	25	802
5524	10	15	804
5404	8	10	803
5528	8	26	783
5524	9	40	784
5532	5	28	807
5696	11	18	795
5404	9	11	799
5356	7	22	793
5528	19	25	790
5580	10	18	811
5576	11	17	792
5580	10	21	797
5580	4	17	811
5528	12	22	787
5580	22	15	795
5576	9	14	795
5528	3	36	804
5528	5	24	789
5348	3	17	792
5532	7	20	784
5524	8	19	791
5352	10	31	800
5584	7	14	818
5524	7	12	808
5524	3	23	797
5528	16	32	782
5404	6	20	795
5528	8	26	801
5524	15	21	789
5576	7	26	790
5528	9	30	793
5528	3	23	788
5352	-2	17	802
5544	10	26	787
5572	11	28	798
5584	14	22	812
5576	12	15	801
5580	12	22	794
5580	3	23	797
5524	3	24	797
5532	7	29	786
5524	9	27	792
5352	14	25	804
5580	5	31	786
5528	7	13	794
5528	4	21	795
5528	9	19	783
5348	3	25	802
5532	7	28	807
5524	7	15	808
5348	5	16	796
5532	7	22	794
5524	8	31	796
5708	5	23	810
5524	5	23	799
5532	5	28	795
5524	15	29	789
5576	16	23	797
5584	11	18	795
5572	10	23	788
5584	0	25	796
5524	13	18	791
5584	8	14	789
5524	8	22	801
5524	9	29	798
5356	13	28	796
5576	4	25	804
5524	14	22	799
5584	2	19	798
5524	6	18	789
5532	14	25	801
5400	8	19	802
5524	6	21	807
5528	5	20	813
5524	9	13	789
5352	2	32	791
5532	11	18	809
5576	6	26	808
5532	8	13	805
5524	8	26	797
5352	8	28	793
5532	6	23	807
5520	8	19	792
5352	5	20	800
5532	15	24	789
5576	21	15	790
5580	13	23	800
5576	10	20	818
5576	3	24	786
5532	11	15	801
5576	13	31	793
5584	9	26	799
5524	2	22	791
5532	10	17	790
5576	10	24	802
5576	8	24	801
5528	6	28	788
5352	10	19	790
5576	-6	24	793
5548	19	27	799
5576	8	28	782
5528	15	15	779
5576	4	18	805
5532	4	20	801
5524	11	17	792
5404	8	21	789
5532	10	20	780
5576	3	23	809
5528	8	17	803
5524	1	30	788
5528	11	33	798
5408	12	23	802
5400	3	27	804
5352	10	21	801
5580	10	29	807
5576	6	28	786
5524	5	25	800
5532	7	29	799
5700	5	24	808
5528	9	32	792
5528	14	31	802
5580	12	15	790
5576	5	21	784
5524	12	23	801
5584	10	25	793
5576	2	15	793
5528	17	25	783
5576	7	24	785
5532	7	18	800
5696	10	23	790
5404	8	19	782
5356	5	17	798
5528	-2	29	789
5540	4	25	813
5704	8	22	779
5524	14	17	787
5580	11	27	783
5580	6	16	788
5528	7	10	803
5524	7	18	799
5532	10	26	788
5576	7	24	802
5524	5	25	810
5356	13	19	797
5580	7	20	799
5524	17	15	790
5584	17	22	799
5576	7	21	804
5528	10	27	798
5576	5	19	793
5532	10	18	782
5576	3	19	808
5524	10	9	797
5352	16	27	779
5580	13	11	785
5580	13	17	813
5576	11	21	790
5576	7	23	791
5532	8	25	798
5528	13	24	795
5580	5	20	814
5524	5	23	801
5524	6	21	799
5360	11	26	798
5576	6	20	794
5532	5	25	796
5524	11	16	805
5576	8	17	808
5532	12	18	799
5400	8	17	808
5524	9	29	799
5532	8	21	796
5524	11	20	801
5584	11	30	805
5576	1	22	802
5528	10	16	807
5404	5	23	791
5524	8	23	812
5528	-1	20	808
5540	2	23	806
5524	4	20	789
5360	-2	28	793
5536	5	23	794
5528	10	27	794
5580	11	19	788
5576	9	30	790
5532	7	17	790
5700	4	25	803
5528	7	28	800
5524	10	21	793
5584	7	25	793
5524	5	16	787
5524	3	18	805
5356	7	19	800
5524	4	24	819
5524	12	17	798
5584	9	29	802
