delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5524	9	28	808
5524	6	21	798
5360	3	26	800
5520	6	27	792
5528	6	23	797
5356	9	29	794
5524	16	21	799
5576	12	24	809
5580	10	17	799
5580	10	20	804
5580	18	27	791
5576	14	23	790
5584	21	31	800
5400	8	31	803
5352	13	16	796
5580	12	12	799
5580	12	26	796
5580	4	21	800
5524	5	29	805
5528	10	19	800
5580	15	26	787
5576	17	28	791
5584	19	22	786
5576	10	24	808
5584	11	28	807
5572	15	26	781
5404	15	14	783
5408	14	27	798
5576	5	26	806
5524	10	34	785
5584	7	25	803
5524	18	20	791
5584	10	24	796
5572	9	22	799
5532	16	19	795
5576	6	16	787
5524	14	19	791
5584	8	27	795
5524	14	22	798
5580	6	21	802
5524	14	20	793
5404	9	24	792
5532	8	19	787
5524	8	21	793
5532	9	22	806
5524	14	27	788
5400	3	30	791
5532	17	25	795
5576	3	21	795
5532	7	29	792
5524	13	20	795
5576	12	26	796
5584	12	24	810
5576	10	22	799
5584	12	28	801
5576	8	18	802
5532	13	22	789
5576	8	16	804
5524	6	24	794
5532	6	22	801
5520	9	20	790
5352	17	30	782
5584	11	21	791
5576	9	23	795
5532	2	28	799
5524	14	26	796
5584	8	26	797
5524	10	23	799
5576	7	36	809
5532	15	22	801
5400	16	22	794
5404	10	28	809
5408	0	23	786
5524	10	24	801
5576	18	19	787
5580	14	30	782
5576	5	27	792
5532	13	27	807
5576	13	18	795
5584	17	26	794
5576	10	20	783
5404	8	23	779
5356	16	23	808
5576	11	23	809
5580	21	26	796
5576	19	13	791
5580	14	23	805
5580	13	17	795
5404	14	21	789
5404	14	20	790
5580	15	19	798
5404	18	16	800
5400	18	24	789
5584	3	23	787
5524	11	31	801
5584	18	32	777
5576	13	35	791
5400	9	27	794
5360	14	22	806
5576	15	18	797
5580	11	26	788
5580	14	18	800
5576	14	16	788
5580	17	23	805
5404	11	18	795
5404	15	11	778
5580	10	21	805
5400	15	30	796
5404	15	26	784
5584	9	21	793
5524	16	27	787
5580	14	36	786
5576	18	24	794
5404	5	29	786
5356	8	23	795
5524	18	20	818
5584	10	25	794
5576	15	21	799
5576	2	22	787
5532	12	16	783
5576	10	19	794
5584	20	22	795
5576	13	19	796
5580	21	23	793
5576	12	18	795
5584	9	27	791
5524	9	21	791
5528	14	28	793
5580	17	24	802
5576	10	27	784
5580	15	22	792
5576	12	25	797
5584	3	24	792
5524	14	24	809
5576	21	15	796
5584	17	27	803
5576	17	23	794
5408	14	17	786
5404	11	26	785
5576	7	16	794
5528	10	25	797
5576	9	20	786
5532	7	20	791
5524	8	22	794
5528	13	22	804
5580	13	30	785
5576	16	23	796
5584	13	29	784
5576	13	23	797
5584	11	17	793
5576	18	21	796
5584	13	12	792
5576	8	22	798
5524	10	24	792
5584	13	28	802
5576	6	25	812
5528	12	17	815
5576	14	21	791
5584	9	20	795
5524	8	29	791
5524	0	31	799
5532	16	24	801
5228	10	19	790
5400	18	26	785
5584	13	22	809
5400	10	15	798
5400	12	20	805
5580	13	25	801
5404	12	16	800
5400	11	26	811
5584	2	31	800
5524	17	17	803
5576	9	20	798
5528	13	22	798
5576	14	15	804
5584	17	11	793
5576	6	22	801
5532	5	23	790
5524	10	19	802
5576	10	23	797
5584	10	23	811
5576	8	19	795
5528	12	19	799
5576	10	23	808
5584	9	22	808
5524	5	26	809
5524	8	18	797
5704	13	24	804
5404	13	33	814
5408	9	23	799
5524	8	29	791
5524	11	20	803
5584	5	18	784
5524	16	23	789
5584	11	20	792
5576	13	21	807
5576	9	25	794
5528	10	24	792
5580	14	25	804
5580	14	25	800
5576	15	24	798
5584	15	21	778
5576	11	20	802
5580	7	28	792
5524	24	17	788
5576	7	19	785
5532	15	17	800
5576	12	23	792
5580	15	22	788
5580	10	19	792
5580	21	12	796
5404	14	25	792
5404	9	25	789
5528	16	25	790
5576	16	18	812
5576	10	34	799
5584	15	23	794
5404	11	20	795
5404	6	20	800
5528	13	17	795
5576	16	20	804
5584	12	24	812
5576	11	19	789
5580	11	28	809
5400	9	22	812
5352	11	19	809
5580	11	24	785
5576	15	27	796
5576	10	20	818
5584	13	30	795
5576	10	21	798
5412	5	21	797
5348	10	28	788
5580	10	28	802
5580	12	29	815
5576	14	21	797
5580	16	20	809
5400	11	35	797
5404	14	25	795
5580	5	21	791
5524	10	32	803
5584	15	23	808
5576	10	30	790
5404	9	22	789
5348	17	26	800
5584	21	22	811
5576	14	18	798
5584	17	30	787
5576	11	24	795
5580	12	31	799
5400	15	18	803
5404	12	23	801
5580	7	22	796
5524	10	30	805
5584	14	23	798
5576	16	27	787
5404	11	30	793
5408	18	22	796
5576	13	24	802
5404	14	20	793
5408	5	19	806
5524	15	28	793
5576	9	24	809
5532	12	29	787
5576	14	18	797
5580	16	34	786
5576	15	21	791
5584	13	18	796
5576	14	22	789
5404	11	28	790
5408	15	26	806
5576	9	25	802
5524	12	25	790
5584	4	25	796
5524	9	24	791
5532	8	24	809
5524	12	19	792
5404	9	19	791
5528	8	27	800
5528	12	24	786
5580	12	25	791
5576	9	22	794
5524	6	28	797
5532	11	24	789
5576	8	29	804
5532	17	22	795
5228	8	21	789
5352	15	31	788
5580	7	13	813
5528	15	23	790
5576	18	26	805
5580	17	23	808
5576	9	17	793
5532	8	15	793
5524	13	22	804
5576	4	25	808
5528	8	30	795
5352	17	20	787
5584	23	23	808
5572	10	31	799
5580	9	26	805
5528	14	26	802
5576	18	27	798
5584	17	26	799
5576	12	18	802
5400	23	23	790
5412	12	22	794
5576	7	20	799
5532	12	22	798
5572	11	24	794
5580	11	19	786
5580	9	21	801
5528	12	33	798
5580	19	23	790
5576	6	29	798
5532	11	27	797
5576	6	24	791
5524	15	19	785
5580	10	27	779
5576	10	22	793
5584	13	23	803
5576	18	24	792
5408	17	24	781
5404	12	21	799
5576	13	19	806
5408	13	23	786
5404	14	18	789
5576	9	26	789
5532	15	20	801
5576	8	28	790
5528	11	34	790
5576	4	18	798
5528	15	22	796
5580	12	13	790
5576	12	17	792
5584	10	11	790
5576	12	15	795
5580	15	20	801
5404	14	17	798
5404	15	22	793
5580	11	20	789
5404	13	28	783
5400	11	19	795
5404	14	29	798
5408	14	18	817
5576	12	14	802
5404	16	21	793
5404	12	22	786
5576	15	23	794
5404	13	21	785
5408	9	23	786
5524	10	20	798
5584	17	16	790
5576	15	16	806
5576	16	27	794
5412	17	17	786
5400	11	17	782
5576	8	24	791
5532	12	19	813
5576	13	26	809
5580	12	24	802
5576	12	18	793
5404	13	14	798
5408	21	16	797
5400	23	22	797
5404	7	26	806
5532	12	24	795
5572	15	17	796
5584	20	18	802
5576	10	18	802
5584	10	25	808
5400	17	24	812
5404	11	24	793
5400	15	28	796
5412	12	23	802
5576	13	19	799
5400	11	23	796
5412	5	19	796
5524	4	30	788
5524	23	16	802
5584	13	25	808
5576	9	18	803
5528	11	22	810
5576	6	24	792
5532	13	20	798
5572	1	23	791
5528	7	21	784
5356	13	25	795
5576	16	30	787
5584	8	25	807
5520	15	21	797
5580	12	19	798
5580	11	28	785
5576	9	25	795
5532	8	24	802
5524	10	29	789
5584	20	23	786
5576	13	26	790
5576	17	26	794
5584	16	18	796
5576	8	23	799
5532	13	19	797
5576	12	25	796
5584	12	19	799
5576	10	16	801
5400	15	13	784
5412	13	25	800
5576	12	15	805
5400	19	18	793
5408	16	27	808
5576	15	21	809
5404	10	20	795
5408	10	22	800
5576	9	22	802
5524	12	21	795
5584	11	24	799
5576	19	28	796
5584	14	31	800
5400	15	27	797
5404	11	24	788
5580	9	16	788
5524	10	25	801
5584	11	20	804
5576	-404	1390	834
5416	434	-1155	2168
5300	235	395	-347
5528	-1736	849	-331
5252	513	-465	-1495
5252	776	520	-185
5356	627	407	1248
5576	543	-543	995
5528	898	-325	680
5536	735	552	1526
5568	693	271	611
5524	695	-617	544
5356	583	-754	1182
5584	363	113	1420
5576	-233	798	716
5536	-604	724	485
5532	-492	661	895
5540	-472	106	670
5532	-588	18	363
5656	-743	333	779
5532	-692	573	458
5540	-673	287	534
5532	-680	147	712
5536	-629	-223	533
5380	-566	-388	666
5544	-440	-315	739
5556	-204	-279	716
5548	199	-411	1022
5584	449	-196	1010
5588	602	-122	928
5528	778	124	868
5520	590	-1	704
5592	710	234	1382
5580	737	134	577
5512	635	91	779
5632	435	346	1097
5580	355	331	905
5512	52	277	710
5644	-269	210	985
5532	-386	-39	544
5496	-474	-160	843
5548	-454	-185	643
5544	-350	-173	456
5380	-533	4	820
5596	-434	-95	704
5492	-377	-239	605
5552	-325	-248	792
5548	-161	-140	698
5552	36	95	865
5576	257	239	891
5524	389	231	883
5340	448	302	906
5512	488	149	858
5524	428	57	845
5284	384	56	1097
5688	348	13	766
5464	194	90	825
5632	15	145	897
5460	-105	-49	673
5672	-245	-90	830
5492	-285	-115	691
5552	-299	-127	706
5548	-210	-50	884
5668	-300	57	480
5480	-229	72	922
5656	-97	-14	669
5432	-2	44	828
5364	106	77	873
5460	202	39	771
5636	243	82	907
5460	268	77	840
5284	249	46	851
5292	208	23	892
5628	142	17	805
5460	61	11	835
5232	-10	-1	782
5380	-77	13	774
5596	-118	9	784
5428	-153	-3	746
5264	-161	13	787
5300	-137	18	765
5652	-99	16	765
5428	-49	19	805
5244	2	19	780
5352	55	20	824
5584	98	33	839
5576	138	37	821
5456	142	39	828
5640	131	36	833
5456	93	27	837
5404	74	19	796
5580	23	32	795
5404	-6	25	786
5368	-27	21	760
5600	-67	20	778
5420	-76	17	791
5248	-61	15	768
5428	-49	11	782
5420	-23	20	782
5248	3	19	789
5348	36	26	790
5584	58	18	804
5576	73	19	806
5580	78	34	815
5404	75	26	807
5404	54	35	797
5580	38	28	805
5404	17	31	774
5404	3	23	789
5532	-10	26	784
5592	-19	16	800
5420	-24	13	794
5248	-21	15	798
5252	3	11	787
5352	2	17	795
5528	11	15	797
5580	25	26	797
5576	43	27	805
5576	43	38	810
5584	41	36	794
5576	34	32	802
5584	25	26	802
5576	16	23	812
5408	7	27	816
5352	3	27	794
5524	-1	17	793
5544	2	13	783
5524	-1	12	795
5364	1	15	790
5532	9	15	796
5524	14	15	796
5576	11	32	806
5580	18	19	802
5576	28	23	810
5584	34	27	800
5576	28	23	796
5584	29	36	799
5576	17	30	804
5580	10	26	804
5576	12	26	792
5404	5	29	797
5356	13	24	780
5576	6	23	792
5524	-1	15	796
5552	3	11	802
5524	11	22	795
5228	25	25	783
5408	22	25	806
5576	20	25	788
5404	32	20	800
5408	23	16	779
5576	22	24	793
5404	21	26	786
5408	12	34	787
5576	15	14	796
5404	3	21	795
5356	7	26	798
5524	11	24	797
5576	12	14	794
5584	12	22	808
5576	14	18	794
5584	6	18	783
5524	13	24	803
5580	18	24	791
5576	11	20	791
5584	22	23	800
5576	16	21	792
5576	12	21	807
5408	16	21	808
5404	9	21	792
5524	7	22	800
5528	13	20	799
5576	12	21	802
5584	11	26	805
5572	15	21	799
5584	22	19	792
5576	9	23	792
5528	16	23	809
5580	11	27	815
5576	16	16	800
5580	17	21	809
5576	16	22	799
5404	11	22	806
5408	9	24	783
5524	6	28	797
5532	14	24	808
5576	3	21	792
5524	10	21	797
5584	10	17	808
5576	12	17	803
5580	8	17	801
5524	13	24	800
5584	14	23	808
5572	22	19	794
5580	15	27	793
5580	17	22	797
5580	5	25	796
5528	12	18	788
