delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5548	-2	44	782
5536	-7	40	762
5364	-6	48	776
5544	-11	40	768
5596	2	28	803
5532	2	10	795
5524	12	15	802
5576	17	14	790
5584	6	19	825
5524	23	25	774
5580	7	19	798
5524	6	19	777
5352	3	36	802
5532	2	25	780
5524	3	17	785
5704	3	4	794
5472	4	-3	792
5656	4	4	769
5468	9	4	798
5644	27	6	798
5528	39	-8	789
5536	32	3	814
5524	47	0	813
5692	40	19	823
5404	22	24	812
5408	16	32	807
5572	4	32	784
5532	-4	30	779
5536	-11	49	758
5596	-10	40	790
5604	-4	20	768
5536	-14	18	808
5600	0	18	793
5524	-3	31	791
5544	9	22	792
5528	9	27	797
5524	12	9	780
5352	20	18	785
5576	34	8	794
5524	33	18	790
5580	29	22	806
5576	23	15	787
5584	8	6	782
5468	10	33	776
5404	5	33	796
5528	3	43	766
5524	0	30	807
5532	3	22	790
5524	3	25	791
5352	2	28	819
5528	2	36	779
5528	1	52	781
5348	11	36	772
5584	2	32	791
5524	10	24	797
5584	2	39	814
5524	-2	21	779
5540	-4	21	799
5544	5	32	809
5348	12	5	784
5524	-1	-18	782
5552	16	-21	757
5592	24	-45	818
5596	25	-79	792
5592	24	-46	797
5596	30	15	827
5580	34	50	830
5400	27	54	793
5412	8	73	782
5524	0	81	777
5524	-2	85	741
5548	-21	78	771
5596	9	31	788
5532	7	-31	794
5536	9	-20	873
5360	26	19	804
5580	19	20	792
5576	25	11	822
5584	24	35	749
5572	21	62	798
5584	10	67	774
5404	14	59	793
5400	-1	60	826
5544	-15	24	792
5596	-20	10	774
5420	-38	16	809
5248	-39	15	770
5428	-37	5	781
5540	-29	16	809
5600	3	29	770
5524	9	52	813
5524	29	49	788
5580	44	46	770
5580	39	44	827
5580	40	50	792
5576	31	73	800
5584	22	68	775
5572	7	43	780
5528	-1	27	778
5548	2	29	797
5524	-2	38	792
5548	4	56	787
5696	7	33	823
5532	25	6	783
5520	23	1	797
5524	30	14	831
5580	32	11	796
5576	29	4	814
5528	21	-10	799
5244	2	10	777
5352	1	3	802
5464	-3	22	771
5372	-13	-8	788
5556	-3	-29	797
5556	1	-12	782
5532	-1	3	789
5656	-3	15	803
5548	9	15	793
5524	6	-2	802
5484	9	8	782
5296	15	23	795
5572	25	11	791
5584	24	6	799
5520	17	2	796
5348	15	1	822
5524	13	6	801
5520	5	5	786
5296	5	12	795
5532	1	13	787
5352	-5	16	781
5540	16	12	794
5580	15	17	780
5576	5	19	792
5532	22	22	801
5576	17	15	803
5576	14	12	781
5584	3	22	764
5524	10	3	794
5528	5	2	789
5296	14	21	799
5576	3	37	799
5532	2	34	793
5348	-3	27	794
5540	2	37	779
5532	-7	44	780
5540	-1	59	799
5364	4	66	778
5532	12	57	793
5576	14	24	795
5584	20	25	806
5576	19	45	799
5580	11	66	790
5576	10	62	782
5404	5	60	784
5360	7	56	786
5524	-3	46	794
5540	4	45	780
5356	4	38	782
5524	-8	35	816
5540	7	35	803
5532	-9	25	796
5364	-5	19	804
5540	1	19	783
5528	-2	21	789
5540	6	13	813
5704	5	10	801
5524	6	31	810
5532	7	25	789
5524	3	14	787
5524	5	15	782
5356	-2	17	786
5540	5	18	777
5524	8	7	797
5652	9	-2	789
5476	17	12	804
5228	15	10	799
5412	19	10	793
5576	12	7	793
5528	18	15	773
5576	19	1	789
5520	26	10	794
5584	29	15	783
5576	30	15	804
5580	22	-5	810
5536	15	-22	812
5596	11	-3	787
5532	5	4	794
5652	9	16	779
5524	2	6	803
5468	14	-7	799
5368	2	-6	797
5476	4	3	799
5644	7	15	794
5532	13	27	774
5572	5	30	790
5532	-1	6	790
5652	3	7	786
5476	11	6	786
5520	13	33	794
5404	0	36	797
5532	4	34	798
5524	1	18	805
5524	2	31	788
5360	-7	46	777
5536	1	59	775
5524	3	50	786
5532	3	57	803
5348	9	27	798
5524	8	31	800
5532	-1	26	801
5364	9	38	792
5528	-1	34	805
5548	10	39	777
5576	5	23	793
5528	14	18	775
5576	8	26	794
5532	-4	54	799
5368	2	58	788
5524	-2	56	792
5544	-13	37	783
5596	0	20	796
5524	8	27	793
5532	7	36	789
5352	14	40	792
5584	11	17	816
5576	21	4	823
5520	13	3	794
5528	5	32	794
5696	8	55	784
5532	15	67	793
5576	8	56	792
5532	9	13	786
5524	7	2	805
5644	7	2	813
5464	3	12	791
5700	14	13	808
5408	5	5	792
5296	11	1	787
5520	12	-22	771
5424	8	-7	800
5476	4	26	784
5528	1	29	795
5704	10	25	803
5400	8	3	785
5296	7	-23	787
5540	5	-17	791
5360	-3	17	775
5540	6	18	803
5528	12	7	800
5520	17	-9	818
5360	12	-21	812
5596	7	1	819
5464	7	33	798
5708	3	52	777
5524	0	38	788
5532	7	10	779
5524	18	13	778
5576	17	21	779
5584	11	35	801
5576	19	21	801
5580	16	10	808
5576	16	11	784
5584	9	24	803
5524	12	26	793
5580	12	21	778
5576	3	27	792
5528	12	14	792
5580	12	28	779
5576	4	45	778
5532	12	46	765
5576	4	37	789
5524	8	44	776
5708	11	33	778
5400	7	26	785
5360	9	15	781
5524	8	16	798
5524	6	31	814
5356	7	45	800
5524	-3	48	798
5540	7	45	775
5532	4	41	783
5352	3	50	788
5524	6	55	796
5532	6	48	781
5352	3	33	793
5524	10	21	779
5580	2	21	801
5524	-1	39	791
5548	8	29	795
5696	7	21	800
5532	14	8	813
5520	4	17	795
5524	7	16	799
5532	3	12	799
5352	1	35	784
5524	0	24	795
5532	-1	17	776
5364	18	2	787
5528	12	-9	792
5532	13	9	783
5520	11	5	803
5352	16	17	809
5576	10	17	812
5576	11	4	788
5528	16	13	791
5576	3	8	776
5476	22	15	760
5400	15	9	796
5520	11	13	795
5584	25	10	799
5576	21	-7	803
5540	12	2	808
5520	13	23	784
5580	5	14	783
5528	3	14	780
5352	15	6	790
5520	8	19	804
5532	7	0	793
5640	4	11	793
5532	-5	16	805
5540	1	21	795
5528	2	15	782
5352	-6	20	772
5540	0	14	790
5532	8	18	779
5524	3	18	790
5352	3	18	791
5532	2	24	810
5524	2	27	780
5348	4	41	775
5532	2	48	785
5524	0	44	798
