delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5528	2	-22	799
5536	-3	13	781
5544	18	52	787
5232	10	81	791
5400	5	30	784
5528	1	-13	801
5540	-7	13	776
5536	5	52	790
5532	17	64	795
5404	11	32	786
5576	13	-5	802
5540	13	16	791
5580	23	44	812
5580	20	46	796
5404	24	23	779
5400	7	6	785
5476	106	174	618
5516	-126	77	945
5304	263	-21	757
5652	304	-151	832
5528	-150	-74	983
5492	-141	-38	362
5324	-153	236	921
5532	88	268	780
5636	194	153	851
5520	60	-172	890
5644	-4	-346	699
5440	-61	-33	829
5260	-4	352	704
5248	22	361	825
5288	34	-14	825
5596	40	-258	759
5644	14	-200	815
5472	31	127	812
5644	16	310	777
5464	-22	102	797
5660	-20	-129	768
5488	4	-144	803
5600	40	61	823
5576	67	206	824
5644	28	78	791
5576	-34	-98	784
5436	-38	-76	783
5616	8	95	770
5524	39	177	805
5640	37	40	804
5576	5	-111	792
5604	-1	-76	779
5548	7	99	795
5524	12	181	788
5468	4	71	794
5352	-2	-91	781
5548	-7	-80	781
5560	12	56	806
5576	24	162	790
5644	27	88	811
5576	13	-52	785
5420	11	-72	786
5244	11	47	800
5400	18	124	792
5464	15	92	800
5584	14	-11	795
5588	20	-43	795
5596	30	17	794
5580	36	98	793
5584	32	70	789
5576	20	-18	789
5416	6	-30	782
5368	6	36	801
5524	20	82	801
5576	30	67	797
5584	26	-1	801
5532	10	-19	790
5596	11	36	799
5580	13	78	795
5584	17	54	784
5576	8	-2	800
5476	4	-2	803
5660	12	29	783
5576	13	72	810
5584	18	60	818
5576	15	-3	786
5540	-4	-3	786
5492	8	37	785
5524	3	68	784
5704	10	56	777
5404	10	11	786
5408	-90	6	771
5540	143	174	-139
5528	-84	-296	1788
5552	134	23	297
5632	22	2	1073
5584	-54	150	766
5480	18	102	632
5644	-27	-90	1033
5492	149	156	596
5512	-2	69	1061
5260	49	2	622
5344	-55	-121	844
5492	-45	-30	778
5264	42	107	744
5288	8	174	913
5588	82	82	738
5576	23	-61	844
5596	8	-77	798
5536	19	54	760
5584	-5	84	835
5540	19	69	728
5576	-8	-14	828
5560	24	-18	777
5588	51	54	809
5584	44	58	833
5576	21	53	776
5584	-28	-8	799
5552	4	3	755
5472	4	44	806
5528	32	83	795
5400	36	26	821
5584	21	-32	818
5416	5	-19	785
5360	1	61	801
5532	8	91	768
5524	-2	73	781
5540	8	-11	794
5364	13	-2	804
