delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5420	38	-1	786
5364	2	-282	881
5600	79	134	712
5460	65	55	887
5584	15	130	816
5636	-39	108	735
5480	63	-124	871
5652	73	31	816
5576	100	79	782
5464	23	-35	842
5240	-32	145	709
5308	111	-38	940
5652	-18	207	756
5480	21	-292	783
5648	-50	-39	785
5440	-28	157	716
5308	7	156	784
5584	87	-11	838
5596	11	7	795
5524	34	-93	863
5596	-7	38	786
5540	5	10	816
5528	31	41	861
5404	12	118	758
5460	-83	-109	854
5668	121	207	791
5516	47	-173	720
5472	-35	129	829
5312	-12	7	805
5540	3	-280	938
5596	-61	81	672
5600	-12	63	933
5596	12	180	783
5468	-139	76	725
5300	-41	-92	806
5608	78	106	796
5472	79	-75	908
5240	0	72	808
5352	101	96	733
5640	39	-21	890
5412	-19	242	794
5308	-17	-77	803
5616	61	-262	822
5472	-19	60	785
5248	193	170	804
5336	-11	-27	805
5616	4	76	754
5524	-3	159	742
5600	-68	-184	820
5492	54	61	755
5576	11	78	797
5584	-5	67	688
5536	-29	-39	808
5616	-2	246	839
5592	65	47	684
5584	-30	13	893
5592	6	-3	758
5480	41	-324	886
5652	15	141	599
5464	-46	145	874
5660	45	22	831
5572	100	87	716
5468	-19	4	853
5536	76	-155	784
5300	29	-27	856
5596	15	200	754
5636	39	74	788
5404	35	82	850
5408	-81	149	638
5480	-24	-417	930
5672	-1	173	732
5420	3	114	827
5412	-2	48	811
5544	-63	5	837
5540	-34	-32	730
5608	49	-35	829
5424	-30	64	823
5248	-26	-23	830
5260	48	-5	771
5360	-26	115	776
5488	24	292	945
5288	47	-78	692
5588	-36	-49	841
5616	-6	72	806
5536	-21	-270	841
5492	53	86	719
5408	-36	28	838
5420	-52	181	834
5308	-33	-12	737
5616	27	-54	939
5588	102	109	813
5520	36	-30	816
5592	126	59	888
5456	55	153	735
5296	38	82	887
5576	-50	310	653
5664	44	-546	924
5472	-88	207	601
5656	-5	39	881
5544	-31	108	665
5480	-30	-57	758
5260	84	29	814
5584	-78	34	621
5596	9	-25	844
5540	51	-94	858
5588	57	110	742
5644	-17	287	873
5480	32	128	768
5636	30	-100	714
5480	5	159	893
5584	-43	-128	737
5668	-76	-180	699
5492	21	83	801
5584	-20	106	843
5480	79	58	776
5404	-98	112	769
5484	50	-154	793
5648	-5	-86	719
5556	50	77	912
5576	105	206	679
5516	15	-59	903
5596	46	314	664
5460	-5	-460	870
5260	40	122	742
5288	-27	51	887
5600	43	136	762
5636	-14	-28	778
5440	57	84	847
5400	-106	-124	780
5548	-7	-37	812
5560	85	21	908
5576	40	12	738
5580	-13	276	874
5484	37	119	732
5640	62	-81	768
5592	-3	7	807
5480	-54	-95	904
5616	-32	10	579
5592	-2	-1	856
5500	-10	55	839
5592	-11	110	700
5488	-118	91	842
5652	38	-158	741
5472	47	-51	732
5248	32	150	895
5292	112	113	727
5684	-22	246	794
5488	57	-94	895
5588	21	-160	681
5472	-25	-35	840
5268	-109	168	814
5356	133	34	762
5460	-125	80	754
5304	-51	-3	819
5560	-47	-83	726
5608	-62	-90	787
5612	102	97	804
5460	-19	208	784
5308	51	263	772
5640	45	-56	803
5416	-2	6	777
5308	37	-113	760
5652	-19	-158	803
5488	-23	55	708
5604	135	101	925
5512	24	125	737
5636	55	-118	819
5480	124	-74	867
5296	-133	56	673
5652	-1	-106	825
5440	42	145	847
5288	31	423	667
5636	-8	-67	976
5556	43	-241	765
5472	-16	-56	701
5264	116	193	936
5344	35	69	819
5576	65	26	703
5576	-7	-174	857
5612	106	38	809
5456	-13	-76	809
5616	-12	50	803
5592	-46	227	819
5488	43	167	779
5636	58	-44	803
5596	20	-12	811
5416	30	-132	896
5300	-86	100	585
5660	29	-69	797
5592	-55	114	874
5480	-4	47	636
5544	26	-53	935
5592	-28	71	686
5600	42	-175	774
5472	-43	34	862
5248	74	219	776
5288	12	374	604
5644	-30	-353	1118
5544	16	-16	543
5600	8	-139	888
5592	13	228	858
5468	141	-21	870
5648	18	40	756
5580	-58	-152	902
5492	-30	-55	704
5608	75	-82	887
5596	43	118	808
5464	64	293	801
5288	118	37	845
5636	-27	82	878
5596	8	-114	865
5428	-59	-153	659
5316	-63	210	827
5656	-51	76	928
5428	12	11	567
5228	-19	-121	922
5316	-19	-109	858
5664	64	-57	704
5424	-2	171	918
5248	18	177	839
5284	-54	284	557
5308	5	-190	1099
5656	-39	-56	607
5436	-1	-103	683
5604	-134	186	900
5540	2	76	709
5524	43	4	819
5352	54	-146	862
5476	-31	-62	672
5260	52	-11	812
5416	-151	72	776
5484	73	329	790
5636	22	69	736
5584	-41	60	857
5420	26	-225	882
5296	92	24	669
5580	-2	11	767
5540	-52	58	859
5596	99	219	662
5640	-63	-72	777
