delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5400	11	26	790
5404	8	26	811
5532	21	32	792
5572	12	28	797
5584	6	35	793
5524	9	25	790
5524	7	39	791
5532	8	36	780
5352	19	31	792
5584	10	33	798
5576	18	31	784
5576	10	29	789
5584	12	32	796
5400	6	32	817
5352	9	22	783
5532	17	30	802
5576	17	22	776
5580	17	36	807
5576	9	27	785
5524	6	32	818
5532	23	28	781
5400	12	32	800
5404	15	18	780
5408	9	27	807
5524	5	29	806
5528	27	24	795
5576	8	38	793
5528	16	25	775
5580	18	28	802
5576	12	36	804
5580	10	23	787
5580	8	31	775
5532	15	32	795
5576	10	29	800
5576	18	26	784
5580	16	17	800
5576	20	28	784
5584	11	26	769
5576	10	27	799
5580	9	23	805
5524	10	27	786
5584	13	30	781
5576	11	19	797
5576	16	19	782
5584	5	23	793
5524	23	22	800
5580	26	25	795
5580	12	22	790
5580	8	27	806
5524	19	32	788
5576	10	35	785
5584	5	18	783
5524	13	16	795
5580	15	31	800
5576	14	22	788
5584	10	25	782
5576	9	27	795
5532	3	23	787
5524	8	28	781
5524	11	23	799
5408	11	23	799
5404	13	28	783
5400	6	33	802
5532	10	35	774
5576	4	39	797
5524	11	32	793
5584	11	24	769
5576	10	24	783
5584	8	21	795
5524	21	24	783
5584	7	34	783
5524	4	35	804
5524	11	23	807
5408	18	26	801
5400	17	25	806
5400	10	31	794
5584	5	28	809
5524	8	23	799
5524	11	23	797
5584	4	28	792
5524	8	25	801
5528	10	29	777
5404	9	37	783
5524	19	27	802
5584	15	36	798
5576	15	23	803
5584	14	26	802
5576	21	24	797
5400	16	31	795
5412	4	26	775
5524	7	32	813
5524	9	27	793
5532	8	22	804
5524	9	30	785
5356	11	28	789
5576	7	36	800
5524	15	18	788
5584	4	26	795
5524	7	17	786
5532	11	32	794
5400	12	22	804
5576	9	29	794
5532	11	16	788
5576	14	26	793
5584	14	27	798
5576	5	22	785
5524	10	22	786
5584	11	22	815
5576	6	24	806
5528	9	33	786
5528	9	25	787
5528	16	19	792
5404	8	27	782
5524	17	30	795
5580	18	26	796
5576	13	33	790
5584	5	33	786
5524	10	38	807
5576	12	32	795
5584	22	27	783
5576	14	19	774
5408	9	26	805
5352	9	29	804
5524	2	32	791
5532	12	15	797
5404	8	33	791
5524	18	22	793
5584	19	15	794
5576	22	24	788
5580	22	19	790
5404	9	17	794
5352	10	19	800
5580	3	30	773
5524	17	25	786
5576	12	35	789
5584	10	33	811
5576	13	31	787
5584	11	34	789
5576	10	31	791
5580	9	32	776
5528	11	34	810
5580	13	27	795
5576	13	34	786
5580	9	32	781
5528	13	30	804
5576	2	27	790
5532	12	35	793
5580	10	28	788
5580	1	31	783
5524	6	29	802
5524	8	23	789
5704	13	23	774
5400	12	16	779
5404	15	19	798
5584	21	33	800
5576	10	39	796
5408	17	24	792
5404	23	22	790
5576	9	20	800
5532	25	25	804
5572	4	19	787
5532	16	20	794
5576	23	25	780
5584	18	28	789
5576	16	19	799
5576	5	24	782
5532	7	31	794
5524	10	29	794
5584	10	31	796
5576	16	22	802
5584	12	23	807
5572	12	27	791
5576	16	27	778
5584	9	28	781
5524	8	25	804
5532	8	30	798
5524	20	33	790
5584	10	27	784
5576	7	30	801
5524	8	28	806
5356	17	18	787
5576	13	17	792
5584	18	28	785
5576	4	27	783
5528	4	26	796
5528	13	24	820
5576	8	22	805
5532	7	25	793
5524	14	31	796
5404	5	26	783
5532	12	30	775
5572	13	26	793
5584	7	26	805
5524	10	32	785
5576	14	27	799
5584	21	26	790
5576	12	33	802
5580	15	38	794
5580	14	26	789
5400	3	33	781
5360	13	25	807
5572	10	27	796
5584	13	35	790
5576	13	25	796
5584	12	24	786
5576	14	24	797
5404	23	34	791
5408	21	16	777
5576	11	21	798
5404	4	27	785
5348	19	22	771
5584	-1	32	787
5540	14	24	797
5580	15	33	785
5580	17	18	787
5580	8	29	787
5524	13	31	788
5584	18	29	788
5576	9	24	785
5524	15	19	806
5584	20	27	787
5576	18	36	787
5584	12	25	790
5576	9	28	801
5528	13	26	801
5576	10	23	797
5580	8	28	784
5528	7	30	800
5524	19	19	795
5584	13	26	782
5576	23	24	794
5584	13	27	782
5576	10	23	803
5576	7	33	815
5528	2	14	788
5524	-2	28	797
5372	19	30	805
5576	20	19	805
5576	15	26	785
5584	12	26	805
5400	6	28	786
5352	3	25	795
5532	3	23	789
5524	9	26	808
5352	21	23	800
5580	14	26	776
5576	17	34	783
5584	8	28	774
5524	12	25	802
5584	19	22	783
5576	14	35	801
5576	13	29	795
5584	5	28	788
5524	9	26	790
5532	13	19	806
5576	13	35	796
5584	29	20	783
5572	12	22	784
5584	13	22	778
5576	2	26	795
5524	6	35	787
5532	18	25	788
5576	17	22	797
5584	7	25	783
5524	11	23	793
5584	17	31	789
5576	12	29	800
5576	13	27	805
5580	8	17	795
5524	12	40	791
5584	6	26	798
5524	11	25	786
5584	8	38	791
5524	13	20	801
5400	8	22	806
5532	8	12	772
5524	0	27	804
5524	20	45	804
5580	26	44	820
5576	14	10	786
5584	12	4	772
5520	9	35	786
5352	23	53	798
5584	18	27	795
5576	10	4	774
5528	12	11	805
5576	14	54	800
5580	8	44	790
5528	-4	6	786
5480	1	11	777
5356	31	30	814
5576	38	55	804
5576	19	41	795
5580	-3	7	789
5480	6	-2	776
5660	13	29	783
5572	26	48	795
5404	27	34	795
5408	27	14	791
5576	9	5	791
5476	3	21	778
5524	-2	41	792
5364	8	39	785
5532	12	14	799
5576	31	12	798
5576	24	25	794
5584	3	38	787
5524	-2	42	778
5544	11	27	787
5576	24	23	798
5584	27	27	797
5572	17	37	791
5584	10	34	783
5576	0	22	790
5528	10	13	792
5580	23	20	777
5580	17	34	790
5580	5	27	786
5528	11	17	797
5580	11	23	804
5576	7	36	782
5524	12	27	793
5584	19	25	818
5576	16	25	803
5580	18	33	778
5576	9	36	792
5532	10	33	800
5576	11	26	788
5584	8	18	785
5524	12	22	788
5576	17	43	789
5584	26	30	788
5572	8	28	789
5532	9	20	798
5528	12	23	789
5400	15	29	787
5408	8	21	798
5352	20	26	785
5576	8	21	778
5532	6	33	774
5528	8	28	799
5524	10	25	800
5408	20	20	797
5576	7	25	791
5532	15	25	783
5576	6	32	781
5524	14	25	782
5580	19	23	820
5576	20	20	804
5584	17	26	788
5576	10	26	789
5584	4	25	797
5524	14	26	790
5584	5	26	798
5524	14	36	790
5576	11	24	786
5584	16	29	796
5576	16	20	788
5580	9	30	791
5528	13	28	792
5580	3	28	782
5528	9	21	799
5524	13	24	797
5580	7	29	801
5524	25	26	796
5404	9	26	795
5532	16	31	784
5576	8	36	800
5528	15	26	794
5576	23	28	790
5584	21	25	790
5576	6	32	787
5524	8	38	798
5532	19	30	781
5576	16	29	786
5584	19	24	794
5572	10	28	787
5584	13	26	790
5576	5	32	791
5532	7	20	809
5524	17	22	776
5576	23	25	782
5584	16	29	788
5576	13	32	802
5580	8	35	786
5524	11	32	788
5584	5	24	784
5524	9	24	789
5352	20	29	798
5580	17	27	803
5576	21	34	780
