delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5576	1	10	859
5532	-23	13	819
5592	-59	121	763
5664	103	-2	867
5416	-7	-52	855
5372	70	-196	920
5476	46	-134	658
5652	70	191	947
5464	-10	98	805
5244	107	55	785
5292	14	-58	892
5244	-34	-163	899
5312	-17	-77	655
5612	32	106	930
5468	-30	194	731
5304	56	17	834
5576	25	-133	862
5652	-13	27	774
5596	-58	44	887
5428	23	49	793
5228	-14	-137	789
5316	-2	24	841
5540	4	-2	789
5656	-34	-47	822
5612	122	19	927
5464	-11	61	819
5592	-23	-105	771
5492	-58	-20	844
5264	37	124	768
5292	-37	134	739
5652	4	-72	840
5540	19	-114	807
5648	1	-178	803
5424	68	76	693
5404	-61	89	914
5420	-13	132	743
5308	-15	-22	792
5616	-59	-186	883
5492	61	49	681
5580	15	84	863
5576	3	135	769
5584	28	17	792
5584	18	-81	948
5592	26	58	663
5580	7	130	877
5584	-90	24	773
5428	83	-207	790
5300	-79	-19	759
5612	1	17	932
5528	6	10	673
5696	-65	3	912
5548	26	100	843
5460	-26	-56	765
5608	-1	-58	808
5560	18	23	797
5576	-28	286	672
5660	5	-18	863
5536	-38	-170	853
5496	48	-135	679
5648	11	70	1001
5456	5	135	784
5592	-43	-115	733
5664	9	-55	886
5540	-44	-159	810
5488	33	-100	787
5652	-13	69	899
5596	38	158	726
5468	-37	-85	880
5612	59	-39	875
5588	-102	90	633
5484	-27	36	890
5248	14	-137	792
5300	11	-69	735
5596	-36	-128	882
5488	-68	-29	777
5264	-2	49	775
5364	37	60	837
5580	-4	26	737
5540	-43	-138	778
5500	-28	-25	869
5260	-50	196	649
5308	-14	-19	860
5608	-1	11	842
5544	37	-228	834
5644	64	56	740
5412	-45	155	941
5304	56	-15	674
5592	5	-99	766
5540	-101	48	862
5652	33	-32	685
5596	10	-47	860
5416	51	129	808
5288	30	-1	739
5536	-5	11	921
5372	-19	7	745
5540	45	105	745
5640	64	-93	968
5416	122	-106	742
5356	99	-86	867
5596	7	30	866
5528	39	-35	696
5588	36	97	857
5584	-42	3	740
5540	-24	-95	759
5616	80	44	855
5576	38	225	763
5468	-23	35	775
5592	-61	-37	905
5616	-28	-152	759
5492	36	27	717
5576	16	183	945
5644	-114	51	699
5472	128	-75	817
5300	-74	-163	924
5672	15	-2	693
5532	56	-6	840
5544	-30	150	771
5480	-23	39	802
5244	85	23	869
5408	21	89	713
5576	-13	137	889
5480	-55	-153	856
5496	56	-198	710
5300	-15	-41	876
5608	6	177	876
5592	142	-93	697
5472	19	-135	925
5300	19	76	750
5580	-20	-116	772
5668	-24	101	886
5484	-1	94	687
5540	6	-2	860
5660	61	-165	908
5468	49	-49	634
5592	8	197	842
5588	-1	27	875
5540	-8	-12	624
5556	-99	3	895
5536	-52	-84	724
5264	-14	-73	791
5260	67	-4	888
5368	-16	160	767
5480	47	-12	886
5588	-16	47	735
5600	-41	43	764
5596	-62	-68	872
5616	-12	-181	760
5488	60	20	733
5584	53	133	915
5636	-6	-5	755
5500	127	-191	835
5528	84	-85	846
5588	-38	35	779
5600	43	37	777
5576	5	221	717
5592	0	-51	835
5536	30	-121	828
5480	20	-212	720
5296	6	234	878
5584	-184	96	845
5656	60	51	666
5576	-7	-35	858
5556	22	-100	884
5472	53	-145	710
5644	-83	-37	921
5444	95	189	752
5288	-118	55	851
5300	89	73	790
5580	-27	37	795
5600	28	-21	820
5588	0	-209	797
5600	58	100	777
5464	5	2	850
5648	107	8	828
5576	69	-20	873
5596	26	-154	772
5472	-5	-183	934
5604	-136	137	710
5540	-81	147	759
5656	8	118	847
5416	-6	-175	907
5256	45	-244	671
5296	42	96	853
5576	84	195	916
5644	62	181	569
5464	23	-163	996
5296	38	-154	779
5652	6	-152	687
5420	-33	118	830
5308	-37	193	756
5660	-102	80	798
5480	88	-12	733
5596	70	-105	881
5644	-2	-112	791
5440	-7	64	754
5364	-16	60	904
5592	74	-78	842
5424	93	-118	759
5300	8	19	837
5524	-6	-8	872
5320	11	7	718
5528	-32	-11	811
5260	-32	112	800
5308	-12	102	771
5660	30	-161	953
5472	40	-66	632
5592	-65	164	855
5488	-52	101	829
5304	3	-48	709
5536	-43	-52	933
5268	-11	-28	742
5260	-51	-181	779
5316	50	134	772
5636	-13	29	850
5428	-8	106	750
5420	53	89	809
5404	-83	-94	926
5260	29	-29	649
5424	-5	-51	779
5548	-1	14	883
5540	33	31	733
5580	100	3	784
5576	-24	18	806
5600	10	-117	799
5472	39	-1	768
5540	-35	-20	802
5612	-42	190	755
5660	12	-64	874
5416	43	-48	681
5244	-42	108	873
5304	59	37	850
5584	96	80	624
5576	8	11	974
5524	-53	-173	717
5672	26	3	786
5520	-39	75	846
5600	60	7	853
5520	-25	-14	745
5612	-25	247	803
5480	44	-159	921
5300	136	-61	725
5652	-27	6	883
5540	14	65	763
5580	3	-26	813
5536	42	-62	873
5596	-84	40	768
5596	-132	-40	813
5488	96	64	895
5584	11	-16	767
5588	-22	-83	924
5616	30	-126	825
5472	75	0	729
5700	10	214	939
5464	-34	149	663
5660	111	-153	832
5528	-42	-27	942
5608	27	-70	672
5424	7	-89	833
5360	-46	39	847
5592	43	81	767
5584	14	171	701
5464	-39	96	940
5600	-7	-91	673
5548	-31	-75	700
5616	12	-98	865
5588	50	103	738
5464	-25	-2	729
5384	-65	-48	871
5436	-14	-145	757
5316	19	40	817
5584	-49	150	768
5652	-44	80	713
5424	4	-227	936
5252	148	-19	688
5300	-11	-40	930
5608	105	103	885
5520	27	179	717
5636	-17	-37	823
5612	43	-242	840
5472	-45	-30	757
5608	100	66	801
5636	18	3	862
5520	17	224	701
5472	-7	-28	878
5372	18	-90	848
5592	-76	-86	665
5440	89	-3	899
5360	-46	-10	739
5608	75	131	745
5468	22	-18	848
5592	24	-199	830
5652	-24	6	672
5536	34	136	781
5464	-4	91	835
5544	-10	-198	819
5316	79	-235	756
5652	101	242	792
5516	-11	46	938
