delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5356	15	-84	692
5592	-136	167	841
5532	123	-56	797
5480	-86	-192	714
5664	-115	217	927
5540	69	185	732
5460	181	79	899
5640	-38	-143	916
5488	68	-72	726
5592	-33	-51	813
5616	-133	230	764
5532	38	188	666
5468	9	-244	836
5248	42	5	835
5344	-9	-84	754
5548	-39	-18	866
5616	-25	272	708
5480	153	103	871
5520	17	-131	973
5644	-35	-85	725
5436	44	76	824
5408	-64	215	739
5480	-11	-64	892
5608	2	-92	589
5540	40	-137	878
5472	17	221	831
5292	94	166	705
5640	-81	-36	858
5436	68	-56	850
5240	23	-152	895
5308	73	7	746
5520	10	161	886
5636	-3	241	694
5608	-52	-49	753
5432	41	36	831
5584	6	-73	699
5536	2	-133	844
5600	35	155	735
5636	-172	80	800
5476	142	31	872
5636	46	-25	841
5416	-49	-88	806
5264	40	56	847
5228	8	120	702
5416	-2	-176	889
5432	0	-26	634
5536	25	228	909
5292	-66	135	686
5656	31	92	847
5400	-60	-155	827
5324	110	-126	750
5532	9	117	881
5584	22	184	839
5640	67	56	805
5576	56	-121	816
5480	34	125	828
5636	53	49	867
5408	33	-50	734
5244	20	134	780
5288	-135	20	813
5648	22	-178	709
5480	-13	6	772
5536	31	-42	811
5596	28	21	761
5576	-84	9	888
5536	-1	-150	644
5620	60	-4	865
5532	73	311	1015
5528	-35	152	544
5656	-35	-142	987
5496	-30	-61	657
5608	-10	-66	737
5436	41	126	819
5640	36	117	873
5460	18	58	710
5232	-6	-104	934
5256	19	77	667
5408	11	-21	802
5416	33	144	994
5288	58	5	685
5528	-66	-73	920
5260	-46	-3	767
5552	35	144	755
5644	18	-17	923
5588	72	-2	737
5540	2	-92	950
5536	-20	-4	536
5552	55	-95	847
5600	-91	406	827
5480	68	104	696
5640	20	-196	966
5472	-86	-58	714
5616	39	-94	822
5588	46	183	754
5460	-12	152	936
5664	54	-35	691
5416	20	-198	878
5300	28	97	765
5580	16	-48	890
5592	-40	267	754
5488	39	66	719
5572	64	-50	872
5592	-92	46	711
5604	-30	59	683
5592	39	-42	870
5424	-23	40	626
5248	-5	-259	1053
5308	100	157	639
5516	16	103	863
5644	56	256	718
5460	41	-19	854
5596	-10	-242	859
5488	19	-145	907
5300	-6	-35	687
5556	58	294	947
5636	43	191	775
5468	-5	-68	758
5376	10	44	866
5400	-77	122	675
5308	103	-53	776
5652	-26	-45	755
5436	-14	70	749
5248	11	-7	842
5360	40	-11	784
5420	-218	-23	770
5316	76	-25	843
5592	-44	90	836
5600	35	-38	914
5592	106	-29	714
5476	10	304	960
5636	-38	252	628
5484	16	-35	793
5596	-7	-99	748
5548	21	-200	850
5480	-22	225	650
5652	-18	197	926
5488	9	-21	655
5532	7	-186	809
5592	-10	53	824
5600	35	-14	827
5592	115	-14	797
5480	-129	139	758
5532	15	-5	918
5540	11	9	778
5348	-79	-18	792
5608	-8	-21	859
5556	61	21	886
5404	3	-73	948
5360	12	85	643
5580	14	227	1022
5520	14	180	663
5460	-5	13	669
5372	-83	-154	852
5492	68	-57	699
5592	22	-68	782
5596	-42	152	936
5480	67	178	671
5644	-87	-174	836
5488	89	100	749
5640	52	-190	822
5472	-70	-63	857
5608	134	219	690
5520	-5	-57	879
5548	-10	42	844
5600	-8	-40	729
5548	-50	-62	921
5616	-76	-3	684
5552	84	-25	1134
5472	100	73	602
5640	-14	108	897
5480	121	124	841
5520	171	13	788
5284	-52	3	892
5536	-36	-21	786
5616	46	36	631
5576	50	21	962
5584	-57	313	641
5480	76	-185	775
5648	-73	24	786
5428	54	-34	744
5240	-75	4	829
5364	37	42	813
5584	56	-16	765
5416	-54	57	763
5420	88	-21	746
5416	-13	-132	803
5672	121	114	828
5512	-136	-34	1047
5556	98	62	504
5572	-31	43	1002
5484	-6	256	746
5248	-66	19	733
5248	20	-163	969
5296	57	92	720
5576	40	-93	841
5596	-2	131	817
5596	57	166	750
5468	30	-47	778
5588	-68	141	782
5488	44	34	782
5576	-28	-152	695
5672	-63	65	832
5424	80	66	770
5228	-33	16	731
5244	-42	12	733
5424	23	-89	847
5420	5	-50	756
5536	-107	21	927
5304	102	-4	589
5596	-88	60	776
5592	-5	394	915
5424	98	-39	651
5248	13	-143	900
5300	-63	-201	796
5664	82	74	760
5408	-25	138	869
5308	-43	177	748
5656	140	-114	739
5536	83	-59	906
5588	-37	81	749
5424	13	16	958
5580	-37	34	680
5596	43	31	876
5584	-54	-5	726
5552	-45	31	720
5600	23	-26	883
5416	-37	7	622
5364	-1	-180	1068
5492	-65	67	420
5596	121	-39	890
5472	-100	357	792
5368	83	96	660
5576	-66	-300	898
5488	49	-173	799
5656	29	-1	797
5532	-82	180	808
5488	57	168	754
5636	-25	-230	764
5496	-40	76	831
5596	133	-97	773
5472	-32	-34	791
5616	33	102	701
5636	-83	20	892
5428	5	-29	772
5532	12	-82	663
5244	-111	8	776
5244	50	5	709
5356	56	-225	1086
5528	87	204	600
5636	-99	-95	1010
5496	67	302	694
5636	46	17	933
5412	-17	-156	830
5316	-29	-192	806
5488	-9	41	719
5364	79	201	981
5472	-70	233	704
5652	-2	-176	787
5440	11	-60	817
5240	-38	-128	851
5316	3	306	784
5584	80	28	869
5584	18	-115	826
5472	140	-89	805
5300	110	134	822
5520	-80	86	773
5592	11	7	803
5528	12	-124	1073
5528	34	-27	640
5240	-22	174	895
5304	-41	289	676
5664	36	7	715
5520	-120	-179	742
5552	-51	-219	819
5492	-56	105	628
5652	4	163	975
5592	18	75	659
5404	19	-113	705
5296	17	5	873
5528	-116	-68	839
5664	138	40	680
5464	0	53	758
5524	71	-58	792
5244	-52	-47	740
5264	-76	-103	794
5324	119	-23	723
5472	-134	17	875
5300	104	-120	670
5528	5	-101	779
5252	-48	464	957
5308	64	94	682
5576	-14	49	817
5600	9	-119	932
5420	12	-151	769
5300	84	40	776
5580	-129	267	846
5536	-22	34	699
5592	51	100	939
5472	-1	-96	781
5376	-103	-170	808
5544	-65	214	774
5488	26	139	839
5636	19	36	957
5580	120	-185	728
5528	-126	-140	858
5556	-72	88	760
5592	43	46	1085
5460	33	47	601
5580	54	-82	946
5592	-65	209	715
5488	-103	24	725
5648	5	-50	939
5540	40	-143	894
5472	53	-12	711
5244	-121	4	934
5248	5	292	586
5240	36	-126	891
5296	-2	213	825
5608	101	-315	837
5528	-37	-102	804
5496	74	214	776
5292	118	219	832
5512	-43	-23	834
5260	1	-161	796
5256	80	-50	863
5244	-62	55	695
5244	-81	-123	926
5316	93	75	595
5576	-29	143	922
5488	51	66	792
5228	-95	-22	706
5264	68	20	888
5400	-72	-145	717
5496	75	26	695
5576	-15	126	1038
5544	75	120	694
5464	-13	-52	725
5260	-29	7	790
5364	31	-23	768
5424	34	125	784
5288	-63	91	815
5596	-40	-10	758
5616	-6	-22	702
5548	-50	26	719
5420	29	-94	736
5424	19	-98	1036
5472	46	154	468
5636	55	22	938
5408	-11	294	659
5308	-61	-83	734
5608	29	-25	930
5596	-26	-142	669
5492	7	33	790
5532	27	96	881
5576	15	104	684
5640	4	-58	860
5536	-4	80	729
5540	-52	-98	843
5440	-118	-41	650
5316	61	81	816
5576	32	16	790
5584	-78	63	720
5596	-41	-45	861
5440	1	11	664
5352	-72	-92	976
5432	-16	-5	472
5380	-36	-87	948
5444	107	462	863
5340	24	131	654
5460	-36	-180	969
5320	18	-161	729
5476	-26	97	631
5420	51	205	1007
5520	58	163	687
5468	55	-240	841
5644	-42	158	726
5484	-41	-14	741
5612	38	14	785
5580	10	92	783
5576	120	75	877
5460	74	19	759
5584	1	-11	770
5532	-13	-4	861
5560	-51	119	796
5656	49	-90	735
