delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5536	-8	-12	790
5376	1	-43	792
5540	-3	-10	823
5548	10	1	763
5528	10	-3	830
5532	18	3	795
5348	18	3	772
5528	18	1	837
5520	12	0	793
5344	10	20	797
5584	-2	11	796
5540	10	-13	788
5596	17	-4	782
5532	1	4	797
5652	0	1	777
5468	0	-26	802
5532	-1	-25	790
5384	0	15	778
5524	5	6	802
5644	2	5	799
5472	9	-10	802
5532	9	-1	793
5660	10	12	776
5576	8	5	801
5476	0	6	807
5640	2	-2	789
5480	5	-3	802
5312	11	-5	794
5532	0	1	823
5644	1	10	799
5524	590	-1103	629
5584	1096	1950	-808
5648	-2489	466	-914
5428	504	341	486
5344	-628	520	504
5536	363	254	760
5516	561	289	688
5340	-16	-28	830
5616	-20	-22	835
5608	162	2	814
5408	22	26	716
5400	41	-43	824
5592	41	-63	830
5420	30	-57	815
5244	7	42	754
5352	21	80	789
5576	16	-7	886
5540	11	-72	805
5592	1	0	726
5480	3	71	863
5348	3	12	827
5524	-6	-41	743
5556	3	-13	803
5536	3	12	778
5352	9	-24	806
5540	0	-24	828
5532	1	-3	779
5308	6	3	820
5652	0	9	798
5468	7	0	797
5648	-2	17	799
5540	0	5	782
5476	6	-9	810
5304	5	15	800
5520	7	18	778
5352	2	-26	808
5540	9	-44	806
5532	-1	1	791
5660	8	16	817
5524	3	-9	806
5656	0	-18	794
5536	6	-4	798
5476	-2	12	776
5544	3	18	781
5352	-10	17	796
5596	0	5	798
5480	-3	-10	789
5548	6	-3	801
5304	1	4	800
5652	6	3	821
5468	6	-11	797
5544	3	-15	789
5360	13	-2	805
5536	-3	7	785
5484	-3	9	802
5304	-5	2	779
5652	-5	-1	789
5500	-6	7	788
5652	12	0	795
5528	7	-1	794
5480	5	-8	793
5304	2	-7	810
5656	10	-10	793
5592	4	1	813
5464	6	1	794
5648	0	-2	801
5480	-2	3	791
5656	5	0	797
5472	6	4	775
5648	2	7	799
5468	8	-2	792
5304	4	6	790
5648	7	-3	783
5480	6	-5	806
5660	5	-7	804
5476	-2	1	783
5660	0	7	806
5464	3	8	787
5644	2	8	787
5476	9	5	798
5296	2	-2	787
5656	5	3	790
5476	9	8	805
5640	3	4	808
5476	5	-1	785
5304	-6	-4	798
5668	-4	12	815
5544	-4	-7	788
5492	7	-4	787
5660	13	-2	796
5532	3	7	777
5472	5	1	798
5304	2	2	807
5640	5	0	802
5464	7	2	804
5304	14	-6	792
5532	6	1	808
5640	3	4	794
5476	7	4	796
5292	13	-2	803
5536	-4	-7	794
5328	-4	1	798
5656	3	4	816
5464	3	7	800
5648	12	-1	794
5532	4	-4	803
5488	9	3	798
5296	0	-2	795
5652	5	5	805
5468	7	1	773
5296	12	9	806
5520	2	2	800
5300	12	-2	799
5532	1	2	818
5292	13	-3	798
5540	-1	8	806
5308	12	2	791
5516	1	-1	798
5308	-1	13	787
5544	2	-8	807
5652	2	5	798
5476	3	11	789
5352	11	1	802
5516	3	-3	780
5660	2	1	792
5468	8	-3	794
5660	8	-2	790
5480	10	1	809
5520	3	-1	790
5304	9	2	789
5648	4	2	801
5468	0	6	789
5296	5	-3	773
5660	-3	-1	795
5492	7	-1	798
5660	7	5	787
5468	3	-2	805
5660	-4	1	804
5476	9	-1	795
5660	3	-1	797
5480	-1	4	776
5656	8	-4	790
5480	6	7	808
5640	-3	6	788
5488	3	5	802
5636	2	-2	797
5484	-2	-3	796
5320	6	-5	802
5652	3	2	794
5476	0	-2	803
5652	-2	-1	789
5500	2	1	815
5644	0	5	815
5468	-2	-2	785
5676	6	1	796
5468	4	-1	809
5660	-4	1	810
5476	3	-1	798
5660	4	7	789
5468	0	1	793
5648	11	-5	790
5536	0	-10	798
5536	14	-3	796
5540	4	9	800
5292	-2	-2	805
5664	7	-4	789
5484	9	5	811
5640	3	11	798
5532	10	2	786
5516	9	-11	814
5540	16	0	800
5348	-2	8	805
5476	14	-2	801
5364	2	-10	791
5540	0	8	792
5644	7	3	792
5472	-4	0	805
5652	1	4	807
5464	9	-8	811
5660	0	5	793
5468	0	0	808
5300	5	-3	792
5652	-5	4	801
5480	5	0	798
