delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
405	-706	910	5488
-1228	-114	721	5528
48	-162	966	5264
145	343	825	5644
-124	298	872	5516
271	31	539	5540
-32	72	1026	5456
333	219	617	5484
-130	-514	792	5340
238	-418	986	5544
-314	-164	696	5536
35	130	847	5548
-564	647	832	5460
-213	446	767	5540
36	201	578	5532
127	202	747	5640
36	-131	947	5516
654	-400	833	5472
-226	-318	991	5532
205	-65	790	5548
-101	-317	760	5480
5	657	772	5376
-228	441	870	5408
-159	193	717	5540
534	-81	698	5532
195	-178	1190	5648
211	-169	655	5416
277	-590	864	5352
-452	-207	758	5532
-275	-96	922	5552
86	-232	885	5492
329	878	759	5472
257	391	823	5520
266	193	590	5340
182	-221	1146	5516
-25	133	352	5588
860	-297	841	5484
-916	-241	978	5532
-249	188	715	5548
120	375	765	5540
161	363	969	5516
133	-62	884	5512
143	439	413	5480
681	87	954	5336
-80	556	616	5460
514	-457	799	5660
-627	83	918	5532
340	-117	765	5476
316	252	718	5536
-228	439	910	5512
-192	464	900	5540
138	142	649	5532
38	196	791	5516
-196	304	935	5644
150	-491	808	5532
343	-177	819	5536
-70	10	598	5528
93	216	824	5420
-83	502	864	5296
-308	658	769	5480
703	285	816	5360
-152	174	634	5520
58	380	1116	5532
85	-554	454	5520
212	-525	891	5480
-246	-49	759	5528
6	476	837	5496
-261	215	761	5240
346	396	945	5356
-595	314	788	5516
-58	-1	611	5540
-618	-267	1093	5556
381	218	403	5428
390	-147	825	5520
155	-946	1119	5356
-56	-51	636	5412
275	305	780	5260
-359	341	839	5520
-43	956	723	5360
129	216	626	5480
517	399	953	5520
-540	-429	925	5516
500	-336	657	5556
-191	-317	930	5528
294	-279	648	5544
-296	422	791	5536
-38	520	873	5532
25	435	929	5488
-355	-222	648	5292
-200	-70	636	5544
517	-370	1105	5500
137	193	406	5584
138	-412	844	5516
21	-225	941	5532
242	-99	791	5472
-140	201	783	5300
18	434	907	5540
651	249	846	5636
132	161	496	5520
-508	-219	1218	5512
732	226	533	5432
-280	-675	988	5348
544	-169	754	5548
-489	107	822	5528
226	440	688	5536
-31	618	862	5516
-261	571	787	5480
663	-284	667	5536
-208	57	913	5532
209	-274	602	5652
273	-711	868	5528
-21	-221	933	5536
-165	72	663	5492
108	330	695	5476
-47	274	830	5520
10	330	871	5308
55	187	585	5460
-61	36	774	5292
33	-19	1002	5600
449	-374	659	5468
250	-187	975	5536
334	-722	690	5528
-240	-182	831	5528
-582	-66	859	5552
778	543	751	5492
785	489	716	5524
-342	260	628	5340
-78	32	1312	5532
240	-66	444	5480
-289	-686	834	5472
-258	-159	770	5376
444	180	865	5552
124	372	789	5516
8	482	895	5516
-620	439	746	5588
187	-23	636	5532
102	-134	1065	5480
548	392	309	5584
301	-319	968	5516
-9	-227	903	5536
-219	47	895	5432
235	390	733	5300
-477	488	809	5524
-206	640	912	5532
773	165	502	5532
-308	38	955	5520
-265	158	661	5652
892	-183	925	5540
121	-393	1034	5528
-9	-124	578	5412
48	104	788	5608
760	319	869	5464
-279	544	750	5520
640	354	629	5360
-181	875	692	5512
321	-142	1134	5540
355	-148	568	5584
66	-191	725	5536
-142	-374	892	5472
-578	222	793	5548
-303	501	844	5540
-237	430	779	5532
35	-83	805	5540
705	344	694	5588
-341	-412	1132	5516
-236	-132	461	5436
605	-500	911	5548
-450	-409	790	5536
-348	335	914	5548
-155	488	889	5532
528	167	863	5536
-4	886	703	5516
127	568	518	5248
-216	-53	1164	5520
393	225	362	5372
-366	-417	975	5516
866	-298	1118	5552
-408	-147	686	5412
-710	139	733	5548
134	345	854	5540
-4	437	810	5516
-203	586	479	5248
125	283	1061	5536
273	368	734	5568
-200	-836	816	5524
210	-352	909	5544
-160	-94	685	5528
-176	615	728	5496
-174	741	851	5360
323	548	855	5532
-9	187	746	5520
-407	-182	763	5420
-188	35	878	5376
-635	-444	719	5480
317	-219	896	5548
140	-42	821	5536
493	21	801	5472
-174	403	898	5632
-367	758	661	5536
144	274	688	5536
426	650	530	5520
138	124	1236	5512
46	14	493	5572
395	-612	930	5584
-76	-373	820	5528
418	-363	807	5496
6	516	866	5528
-100	364	851	5584
82	353	731	5540
209	521	538	5460
270	15	1216	5520
-119	-243	402	5516
483	-1072	1001	5548
-168	-295	855	5644
-17	-6	826	5548
-128	755	742	5384
128	387	853	5360
-80	274	969	5512
-332	3	553	5488
307	187	995	5596
-217	156	505	5516
144	-669	922	5536
298	-52	960	5528
-308	-46	724	5480
-391	-416	754	5664
348	367	905	5376
-406	620	827	5344
10	-147	590	5536
414	517	791	5472
-222	482	763	5520
6	-500	814	5532
350	-583	871	5248
610	-504	693	5532
-233	-137	814	5532
-118	121	912	5544
476	742	651	5540
-13	160	681	5516
162	417	708	5304
-595	67	1029	5520
-417	-639	478	5532
133	-882	882	5556
411	-61	814	5528
-144	16	858	5472
818	250	816	5308
122	475	849	5516
-242	415	868	5512
376	358	533	5540
-279	-264	1213	5516
2	175	297	5256
12	-451	860	5592
303	-828	1067	5472
-64	-154	892	5588
312	-22	748	5492
-274	507	881	5648
356	539	794	5536
127	413	567	5516
107	-142	1057	5520
214	-53	653	5584
-453	-503	860	5472
1050	-566	1003	5552
-448	-390	583	5468
83	-143	916	5552
128	733	764	5644
160	513	871	5516
200	-35	521	5520
350	418	965	5472
286	-104	805	5520
49	-638	825	5528
81	-213	828	5652
130	-588	731	5472
230	-9	791	5532
205	133	888	5596
-290	525	792	5512
1000	194	791	5540
1	26	688	5572
-204	-218	1109	5524
-357	-748	652	5436
105	-132	896	5372
-461	-236	804	5528
219	9	924	5380
-397	236	791	5228
342	350	854	5360
1388	565	780	5516
-106	387	436	5576
-594	-200	1245	5532
1072	81	495	5432
-196	-628	1050	5520
-1036	32	784	5256
-394	82	629	5532
-872	356	833	5656
669	227	833	5536
-9	560	711	5520
22	645	538	5420
407	45	1242	5288
260	259	417	5520
-21	-649	880	5516
166	-23	868	5488
-113	-61	722	5300
-228	217	764	5496
157	447	800	5360
137	786	867	5512
136	-34	667	5524
-422	-156	805	5472
239	192	931	5552
328	-597	682	5516
-667	-503	953	5528
-156	-428	711	5552
495	-106	838	5548
-578	169	847	5536
-183	308	816	5532
1111	567	728	5532
-432	42	654	5580
-15	123	1186	5472
359	-470	679	5364
-182	-639	888	5536
-146	-382	630	5548
10	-166	851	5380
254	550	798	5296
452	748	852	5516
284	533	786	5516
121	38	647	5520
110	-12	1115	5288
65	-88	371	5528
-122	-1017	1003	5596
175	-244	917	5484
-143	-207	841	5536
160	116	846	5544
-167	255	748	5516
201	328	877	5536
-280	-66	535	5516
553	-299	1045	5668
119	447	529	5412
-82	-805	916	5512
471	-142	1062	5324
-8	-474	641	5584
427	507	714	5432
391	245	824	5520
246	821	802	5340
-4	307	566	5516
-75	108	858	5436
79	275	995	5308
244	-245	631	5460
