delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5312	851	-2356	-410
5600	781	-2325	4684
5648	783	936	1275
5572	-2079	-1826	-610
5504	-559	-2345	2594
5484	1293	200	2359
5280	14	-610	-378
5664	-13	-2473	5145
5604	403	1236	2418
5456	525	-1024	1676
5640	424	-1823	2827
5468	-35	-1117	2751
5264	1240	1484	732
5276	121	-2333	1653
5644	-484	-795	3255
5608	-589	437	681
5532	129	-3407	1135
5472	-1411	-957	3728
5316	1147	-1170	2975
5524	977	-1124	-138
5248	-926	2	3340
5304	1736	1591	1383
5516	1284	-2081	-658
5308	-539	-1001	2686
5664	1333	380	3191
5456	-1925	152	340
5240	179	-2099	3391
5292	-207	1744	1737
5648	-329	2382	1089
5472	-185	-3072	1474
5312	-631	3406	1999
5652	629	120	1108
5568	131	-3090	449
5412	-1960	664	3449
5304	670	648	1681
5572	1034	-2372	131
5648	-1150	-234	2784
5484	1308	2076	1726
5680	1093	-2532	-987
5488	971	48	2641
5512	611	-1527	2563
5296	33	-1365	628
5532	801	210	3970
5400	1123	2189	3234
5508	-1864	1258	1036
5532	27	-2543	1830
5588	-1045	2136	2617
5532	-626	-1399	876
5256	1191	-1191	67
5236	610	1866	3402
5280	-359	474	1439
5240	52	212	-978
5304	3077	-417	3506
5644	51	787	2646
5520	-380	1946	593
5596	205	-494	4332
5584	770	1075	2128
5460	686	691	889
5340	1340	-1991	2858
5524	-1379	395	1775
5652	256	-412	1191
5580	-955	-2723	1161
5488	-1666	-139	3382
5664	958	-779	1695
5584	-2250	-891	599
5436	-73	309	3736
5364	610	1511	378
5572	619	1136	361
5576	1443	-1497	3892
5524	1737	186	2802
5632	2324	-1109	851
5468	487	-1706	3417
5644	-1117	1337	1254
5528	-579	-427	1349
5608	915	-2830	2069
5468	-148	645	2087
5588	204	917	2271
5576	-208	-2381	627
5608	-1077	1005	3098
5532	-80	2045	1521
5592	-421	-259	168
5552	-172	-1361	1210
5660	70	937	1414
5520	-1263	1232	439
5476	79	-2427	2650
5408	113	526	1508
5400	-1058	-290	1273
5316	-821	-2139	2296
5660	949	46	2614
5516	-441	577	2358
5596	69	-1700	871
5528	839	2149	847
5576	790	-628	699
5532	-991	69	171
5656	1293	-565	3667
5464	2148	-332	1561
5296	-673	-1000	439
5608	298	219	3020
5568	-1160	3031	1478
5528	-1004	631	1628
5652	-583	-2453	1747
5484	-266	1317	349
5596	-511	-414	1375
5604	-242	-3776	1225
5492	-1622	-47	1112
5604	1117	923	935
5576	-2489	-1377	-181
5500	-1802	-449	2382
5312	-2196	671	1752
5652	-741	200	1175
5588	727	-1953	2940
5468	-1049	1895	1666
5532	-729	912	671
5360	661	-1928	1560
5468	249	937	156
5344	27	63	1617
5628	643	-1895	806
5412	602	-999	368
5360	-1655	-924	1410
5488	-638	224	1217
5240	-921	-2401	2885
5312	-1146	556	886
5596	2109	319	1677
5624	-1967	-648	1726
5492	-338	-278	95
5664	418	374	1293
5576	-385	-1930	826
5428	344	-907	952
5356	-210	-1878	1265
5492	471	93	1268
5688	-655	-3000	2877
5484	-1744	1602	376
5652	76	1590	1764
5572	1045	-3282	1710
5532	242	196	2947
5568	1836	-925	1451
5472	1998	-1208	1717
5696	-589	-545	1290
5432	698	-339	1096
5244	51	-836	132
5296	-893	-1149	2849
5660	-364	2476	381
5596	-2116	-360	1872
5484	1215	-3116	1513
5524	-1332	-5	777
5672	317	568	1757
5572	-870	-1699	1388
