delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5492	567	-103	3234
5584	604	2910	1746
5636	-523	-1655	2358
5484	1367	-196	2869
5640	473	1188	2007
5456	-433	-370	2047
5256	231	-2388	1741
5296	916	1128	2532
5632	-600	-659	385
5548	377	-1982	1285
5464	790	-427	3157
5420	-140	2279	1345
5472	-2444	-720	2165
5660	136	-3220	2101
5472	-1277	426	2240
5644	-2168	74	118
5540	716	-3154	1477
5464	-1113	305	3128
5300	2159	23	252
5696	-1101	-600	1096
5484	1384	-2618	1797
5528	172	-1002	1191
5640	-1305	-2342	2712
5548	495	-1792	1662
5640	1332	1303	2828
5508	660	1685	1397
5632	-1117	-2408	1181
5544	-81	-859	4002
5552	503	1439	1281
5448	-1493	-2273	696
5312	224	-162	3352
5592	-226	1096	1440
5644	462	2100	1552
5456	-748	-1847	1505
5660	364	954	2409
5576	1592	-98	-193
5544	1037	-1442	1472
5524	551	-743	3752
5592	1150	2469	1168
5508	276	-1468	2589
5292	-1279	-1184	2217
5552	44	2293	2895
5572	1146	633	996
5580	-757	-1444	1581
5660	-332	-910	2915
5428	-653	2099	925
5424	-780	-1412	675
5428	1449	-1029	2815
5348	721	1578	1209
5460	-434	-1407	2604
5312	-833	-1845	1795
5656	-878	854	4002
5424	474	1215	301
5396	-476	-1357	2313
5484	-1417	-2657	3294
5548	-1189	1963	772
5644	-390	-372	1930
5612	-251	-2792	1620
5484	-52	243	3954
5536	651	315	365
5696	522	-2736	967
5412	45	-1293	3801
5416	375	103	830
5516	-468	-632	1685
5604	1197	-1979	1763
5528	-28	1821	3161
5592	230	1465	1380
5460	-1991	-1831	1738
5368	-667	423	3845
5588	1131	1767	105
5460	-1016	-860	2033
5312	-451	596	2004
5588	-640	2554	2514
5480	-352	119	1365
5412	729	-3214	1870
5468	892	1183	3436
5636	727	2209	324
5568	165	-1709	1463
5472	780	-2076	2303
5296	-363	15	1180
5532	-717	2966	1661
5296	-59	-1377	1906
5608	857	1394	2612
5628	-772	1994	363
5420	304	-1389	1350
5292	338	-1828	2526
5640	-281	654	1586
5596	849	870	2798
5572	-1853	-2121	2023
5548	-720	-904	3774
5604	775	3579	-57
5528	-882	-886	2383
5608	489	-580	2760
5412	73	2281	454
5348	-2296	863	1016
5648	581	-2023	1801
5468	-64	910	3758
5544	242	2965	1613
5624	-3	-2372	1777
5556	-1682	-1646	3082
5540	635	1914	422
5572	70	1445	2208
5580	765	-2214	1613
5644	-916	-97	3606
5552	198	2944	661
5572	1719	-1838	760
5472	-169	226	3249
5240	575	229	568
5340	-1934	1730	524
5644	17	-1169	1560
5416	-1506	492	3392
5296	-98	2323	368
5540	689	-815	1358
5236	-889	-1366	2614
5316	753	1553	1026
5628	325	3113	811
5576	758	-2060	1954
5468	-1179	388	3517
5296	828	3254	-533
5592	-51	262	3085
5536	-422	-1742	1900
5660	-149	835	1831
5596	133	2137	846
5568	732	-1354	1115
5476	-2074	840	3346
5644	-351	2879	-697
5436	-2921	1022	2628
5356	19	-1548	2005
5584	368	1229	2133
5460	-669	1236	749
5416	-310	-1807	2025
5484	-863	-245	3164
5608	-1101	2024	-318
5484	-780	141	1719
5240	-669	-1749	1293
