delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
32	529	938	5304
494	142	641	5520
68	294	718	5588
72	150	1144	5524
84	-262	573	5408
588	-1115	674	5372
-237	-249	1213	5488
123	-50	689	5504
-364	126	756	5544
-186	514	877	5600
849	226	587	5432
288	174	608	5236
-31	374	1125	5232
-270	-509	715	5600
153	-600	705	5452
257	-633	1308	5248
-381	133	575	5660
-389	89	710	5428
-37	208	988	5544
858	427	619	5540
702	770	521	5588
-218	54	1129	5580
-302	-241	609	5436
271	-748	544	5616
-125	16	1098	5428
87	-113	525	5252
-139	113	721	5544
92	499	1021	5600
273	497	662	5584
68	567	557	5408
492	-339	1049	5524
-377	59	554	5316
247	-770	650	5540
-239	-507	1058	5428
539	88	622	5336
-325	115	683	5524
-139	224	993	5600
137	239	911	5432
693	363	388	5580
61	47	895	5588
205	-104	644	5464
198	-506	542	5596
352	-414	1082	5432
-501	58	630	5660
-310	201	819	5548
-81	351	980	5424
-57	204	813	5540
-182	201	420	5544
-339	474	844	5600
-42	419	762	5432
359	-320	607	5364
-129	-376	1050	5428
-162	-175	724	5504
-175	205	843	5276
-570	-258	1033	5600
240	229	645	5504
397	476	447	5588
-145	333	867	5408
-261	303	864	5252
-130	-617	736	5604
242	-815	1148	5448
-71	165	577	5312
-508	62	852	5544
-672	106	888	5540
100	314	917	5428
140	327	436	5240
364	549	930	5232
-453	231	1137	5232
-32	-742	603	5660
-161	-795	685	5392
501	-327	1049	5272
-533	212	666	5484
-163	630	756	5252
-351	323	986	5256
39	169	653	5604
-48	192	711	5520
473	166	1146	5548
-320	-442	475	5464
11	-1182	873	5620
-51	-279	1036	5432
222	580	626	5272
132	267	841	5580
330	392	924	5588
125	102	697	5408
902	651	576	5232
217	341	1131	5588
-239	-52	499	5468
-362	-615	633	5384
852	-314	1168	5452
-168	235	447	5488
376	351	862	5600
187	745	918	5588
-302	133	619	5408
211	414	626	5252
194	81	1098	5588
2	283	394	5580
481	-242	717	5468
365	-385	1204	5600
79	240	470	5488
614	468	876	5524
-402	483	939	5584
-203	555	586	5432
462	276	681	5252
-668	207	1115	5580
57	94	547	5488
-689	-591	735	5640
-23	-235	1156	5448
637	369	460	5624
106	239	795	5408
-257	580	888	5232
25	162	746	5252
-390	322	469	5528
-123	90	1056	5252
631	88	866	5600
280	-1069	529	5528
-611	-658	1075	5484
-268	152	663	5504
522	471	761	5260
-351	566	967	5580
-377	63	761	5600
321	690	625	5548
-89	-125	1094	5408
70	148	741	5624
233	-592	630	5520
-48	-254	1051	5424
-261	-232	641	5272
185	-194	886	5624
-74	536	991	5428
-39	462	774	5372
-110	423	521	5540
-253	-266	998	5424
454	41	842	5624
121	-879	647	5520
-759	-52	999	5424
-158	-4	752	5220
167	-75	718	5324
267	254	980	5540
587	594	751	5588
3	320	406	5408
-480	97	844	5288
18	-375	1178	5536
-333	-574	592	5608
712	-1080	999	5444
229	-210	774	5492
796	271	808	5256
-207	121	798	5580
-775	616	791	5604
651	521	460	5428
-236	391	792	5584
24	139	1170	5608
322	-362	587	5404
549	-680	881	5608
493	228	804	5600
97	194	677	5404
-340	287	889	5528
-301	523	833	5600
156	326	416	5604
-19	405	866	5408
126	74	1119	5540
-168	-383	728	5588
368	-738	783	5620
-71	-219	911	5432
-605	237	701	5556
22	527	900	5608
149	476	744	5520
-812	507	498	5408
363	273	831	5256
-413	189	1079	5584
-76	-333	512	5484
-127	-552	759	5564
-226	70	1000	5620
-471	52	774	5424
33	279	785	5548
-324	447	755	5524
417	260	637	5604
256	213	880	5584
-577	221	1144	5404
366	-176	413	5320
346	-606	787	5600
13	-83	1043	5428
-721	385	674	5544
419	241	885	5600
93	563	912	5412
907	480	503	5348
-350	493	754	5408
48	224	1059	5252
-5	-107	452	5232
272	-765	706	5680
519	-364	1174	5424
-438	427	566	5488
-68	-167	766	5260
386	697	841	5556
654	739	529	5588
-209	469	676	5584
514	-113	1113	5424
292	-295	519	5496
227	-993	688	5252
-44	-545	1239	5252
-91	-39	579	5620
-289	3	762	5504
575	210	933	5476
658	415	624	5588
-344	359	498	5584
178	328	1078	5424
77	95	601	5648
172	-891	862	5464
57	-178	1128	5604
-286	235	585	5424
-635	-150	727	5252
352	221	980	5624
-124	212	635	5408
363	311	610	5256
494	99	1076	5232
159	-195	819	5588
-270	-873	503	5600
-554	-580	1137	5444
158	366	514	5512
-20	189	709	5584
255	521	968	5544
-292	489	664	5580
139	273	570	5428
-286	75	1025	5236
211	346	772	5604
341	-884	599	5584
-443	-336	1064	5432
-104	-220	653	5504
-398	369	747	5268
530	288	1011	5608
423	580	882	5468
-595	586	437	5580
159	64	935	5608
-224	9	853	5520
445	-1069	619	5488
-455	61	908	5484
216	-368	828	5540
180	337	761	5604
-403	-377	960	5580
637	213	848	5452
573	524	413	5580
-4	-20	936	5408
12	-150	865	5272
174	-526	596	5536
-195	-424	882	5600
339	-120	800	5452
297	254	809	5252
-487	70	808	5580
535	586	767	5544
248	134	522	5580
331	629	797	5408
249	691	940	5244
-77	-479	738	5580
345	-262	979	5560
-397	-246	808	5604
-293	-85	864	5444
-421	97	899	5564
-223	490	843	5540
-135	-126	563	5424
-531	547	813	5280
411	-255	1188	5600
1053	-571	710	5484
182	-492	885	5492
-616	-539	935	5252
-10	-89	693	5620
151	129	843	5504
-99	97	917	5580
317	455	432	5488
-481	955	788	5580
377	-17	1174	5428
-221	-710	508	5252
654	-546	642	5624
583	-215	1065	5424
80	240	729	5316
166	423	767	5524
299	713	960	5580
32	197	598	5416
-288	353	772	5348
15	33	1114	5424
307	-129	474	5352
356	-1068	812	5432
-42	-247	1096	5656
550	-128	724	5444
219	312	788	5608
409	293	946	5408
48	170	641	5232
-179	142	546	5356
240	399	1121	5424
-443	-92	507	5296
503	-813	683	5556
342	-662	1290	5432
550	14	466	5312
-82	379	836	5524
-60	199	1041	5544
223	-118	652	5600
581	650	571	5428
-385	563	933	5588
-71	-113	602	5600
306	-534	702	5388
-13	-35	1123	5252
231	244	519	5212
-442	481	722	5232
-38	628	850	5252
-594	319	912	5548
169	170	422	5600
-450	466	1062	5580
31	-148	785	5492
-86	-849	658	5540
-261	-423	949	5564
170	110	584	5444
-832	293	876	5580
-149	683	942	5608
-6	283	804	5424
94	476	436	5488
392	102	1070	5348
277	275	783	5468
-210	-793	623	5588
242	-72	970	5444
-45	-61	715	5364
551	31	822	5504
-20	488	890	5524
-170	550	731	5540
-133	385	523	5432
-93	52	923	5252
155	315	849	5304
-79	-1066	739	5584
352	2	791	5448
375	103	881	5636
280	34	682	5416
70	304	978	5344
972	805	768	5524
95	271	447	5408
-427	388	798	5352
82	404	1079	5428
68	-185	509	5232
253	-206	798	5368
-628	-518	1021	5432
130	72	633	5504
509	518	825	5348
-439	235	894	5408
671	111	513	5260
339	573	693	5584
-42	224	1099	5588
268	-200	616	5424
229	-678	689	5252
-161	-559	1172	5600
-100	51	597	5512
425	464	776	5540
-439	630	924	5588
-266	-141	715	5428
89	607	690	5616
328	649	1032	5528
82	-137	467	5468
15	-924	676	5544
-491	-242	1072	5540
540	533	531	5504
-90	249	855	5236
-73	318	966	5368
-554	-49	709	5540
635	487	566	5388
24	89	1042	5240
252	183	472	5348
-301	-675	584	5408
598	-498	1194	5268
62	421	500	5496
-340	-326	881	5348
52	464	948	5444
583	293	724	5520
390	185	528	5584
-3	89	932	5584
84	255	734	5428
42	-815	588	5348
-26	-150	1021	5536
150	91	742	5452
-768	-134	819	5520
177	271	917	5272
381	123	820	5588
15	-141	408	5580
-30	735	941	5368
39	251	898	5372
178	-580	686	5520
-998	-750	1032	5428
-178	114	661	5332
931	234	733	5428
-29	782	953	5236
-26	337	810	5368
494	42	598	5544
-227	299	859	5520
36	-13	1103	5428
-246	-405	520	5548
389	-887	900	5616
-411	45	845	5424
549	250	774	5372
262	723	872	5408
-317	261	1077	5584
-286	322	453	5488
-272	279	772	5600
553	172	1124	5608
96	-631	508	5464
746	-478	841	5540
374	-148	931	5608
-661	570	668	5424
-270	402	982	5608
-188	489	937	5424
-177	-133	546	5252
694	454	684	5624
-1	83	1172	5580
538	-130	495	5480
-257	-552	766	5432
262	-18	1004	5272
318	249	767	5600
-448	101	790	5588
320	488	1016	5424
735	230	506	5648
310	-37	803	5408
-77	74	1069	5540
86	-609	629	5544
267	-721	702	5540
-380	-27	1031	5608
-275	395	647	5444
-537	-407	948	5248
569	640	918	5624
580	120	602	5408
443	46	713	5236
310	-6	1198	5348
355	29	617	5548
-533	-736	738	5520
-580	-819	1209	5444
-180	-415	603	5508
-331	573	665	5272
-522	183	1070	5600
-210	451	472	5492
-285	679	664	5600
-49	37	1270	5424
73	110	375	5372
-94	-1044	538	5520
-224	-12	1082	5444
-125	63	587	5624
-686	258	751	5540
-54	484	1006	5432
-266	257	612	5252
263	164	654	5600
449	-10	1005	5584
33	-492	430	5428
32	-1040	790	5540
-41	-752	1119	5604
-153	341	612	5444
-100	38	806	5252
-648	223	932	5548
-201	173	777	5596
173	573	622	5428
-82	-49	1020	5240
-295	212	535	5208
-204	-820	701	5252
-766	-313	1157	5272
-300	-347	573	5508
615	173	890	5624
-508	-137	960	5580
