delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5452	-319	-178	746
5616	168	399	752
5408	-45	502	951
5372	-382	536	1032
5488	-276	297	297
5600	-143	131	1364
5492	-180	159	406
5424	-632	-997	669
5272	249	-160	1054
5492	202	110	628
5232	-788	444	685
5252	388	379	1040
5640	259	585	868
5416	-181	246	391
5600	-404	-146	1484
5504	-572	-16	352
5564	357	-614	612
5600	-758	-364	1079
5508	116	553	610
5408	238	365	713
5232	-393	117	1032
5316	-213	504	517
5432	-164	435	484
5252	211	-135	1617
5656	-160	-36	312
5384	-374	-776	716
5280	-138	22	980
5536	-300	536	589
5608	-455	308	760
5424	737	397	1015
5296	-310	649	413
5600	545	270	518
5412	-9	-58	1462
5672	105	-523	641
5432	-181	-638	754
5620	-202	-136	826
5444	-413	-375	747
5620	112	567	738
5408	220	1007	1011
5356	-425	203	298
5432	-182	86	970
5536	-290	498	971
5608	37	-1007	808
5424	-355	-47	1010
5268	-75	-120	647
5560	-142	489	750
5604	322	231	847
5408	-522	833	919
5252	32	469	306
5528	-195	21	1234
5596	208	646	540
5588	-140	-861	746
5448	226	-204	1217
5484	147	-30	638
5372	595	-22	840
5540	-652	290	920
5428	176	934	739
5588	-200	730	173
5424	-85	-259	1420
5272	450	103	337
5588	-218	-277	659
5444	-489	-238	1161
5332	-129	-141	578
5444	-247	324	835
5600	119	606	861
5584	-292	560	644
5432	62	650	353
5520	-246	-104	1282
5332	247	-226	505
5432	-2	-658	719
5324	-198	-361	950
5444	274	148	662
5588	-196	115	952
5600	434	473	973
5408	-153	-155	510
5624	101	7	673
5460	108	-25	1060
5604	15	-793	611
5540	-35	-96	806
5500	105	-249	799
5604	-173	-52	721
5380	-118	528	828
5252	-370	645	965
5608	-197	669	352
5600	255	-61	1195
5432	126	613	788
5580	-95	-1085	688
5448	362	-450	1042
5312	-621	-195	670
5448	-65	251	706
5364	-9	277	890
5480	-636	785	1095
5496	245	228	229
