delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5584	7	28	791
5524	3	40	794
5524	9	29	794
5532	11	29	795
5404	-301	-371	-47
5504	942	313	361
5524	391	-198	-588
5368	-311	-250	1907
5432	-255	-39	1211
5376	-107	197	-169
5548	-164	236	1752
5596	82	-39	142
5588	-93	56	1072
5476	30	-93	854
5600	6	-13	596
5532	51	116	930
5292	50	75	741
5580	102	-15	851
5648	82	-12	841
5596	75	13	754
5576	56	33	869
5584	51	38	801
5572	18	38	802
5404	-3	50	814
5376	-3	24	765
5540	-16	21	811
5600	-11	36	813
5592	-32	41	756
5596	-16	50	803
5428	-11	35	795
5420	1	21	797
5524	14	29	796
5584	27	23	775
5576	24	38	789
5584	45	38	821
5576	43	19	823
5580	56	26	792
5576	40	23	800
5404	23	34	815
5408	19	20	800
5576	6	28	798
5532	0	42	783
5524	-8	35	790
5540	-4	25	803
5368	4	27	794
5528	-3	46	786
5536	6	30	788
5532	13	26	807
5400	20	32	794
5584	14	31	776
5576	20	22	800
5576	30	31	800
5408	21	31	800
5400	27	31	797
5576	24	35	801
5584	29	27	810
5576	14	37	798
5580	14	41	781
5576	8	25	812
5532	15	31	785
5576	3	27	803
5524	8	31	794
5532	9	40	793
5700	1	44	789
5528	3	28	796
5528	10	28	796
5580	22	25	792
5576	14	24	802
5584	28	24	791
5576	30	28	789
5576	15	31	809
5584	21	20	803
5576	17	37	796
5584	3	27	793
5524	14	30	791
5580	10	33	808
5576	3	24	781
5528	1	32	780
5528	11	34	801
5400	1	32	800
5532	14	32	802
5576	14	33	783
5576	10	33	783
5584	20	38	795
5576	15	28	800
5580	18	20	776
5576	24	35	794
5584	15	30	803
5576	11	33	811
5584	16	26	787
5404	10	32	796
5400	9	38	786
5532	5	38	802
5524	18	37	786
5576	9	31	802
5532	9	30	795
5352	12	27	807
5576	11	33	796
5580	147	-84	429
5476	750	382	-1098
5236	-1017	-383	7
5324	-194	680	2561
5588	462	5	722
5576	-521	231	232
5540	-378	277	1055
5588	-23	-169	861
5668	-72	-283	622
5492	0	88	1111
5592	-58	83	610
5596	77	157	843
5468	17	-12	884
5416	110	-6	840
5416	67	-79	819
5416	54	-16	811
5424	78	106	810
5288	64	88	803
5576	34	14	822
5580	27	30	822
5576	-24	15	758
5600	-6	34	775
