delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5584	-712	-1722	797
5432	349	-2517	1127
5300	-485	-574	723
5548	282	-363	673
5352	446	1909	582
5580	219	2456	931
5568	22	1377	650
5528	582	-26	698
5644	40	-1521	885
5528	-390	-2409	1103
5492	-150	-861	651
5376	194	100	958
5512	773	1234	181
5580	16	2602	1143
5572	314	1548	654
5580	-454	116	380
5532	142	-1534	1130
5292	-74	-2754	1137
5608	-231	-1288	656
5604	419	-36	1492
5532	-187	1522	95
5532	251	1446	1182
5280	685	1431	658
5400	-447	835	422
5532	-140	-861	1200
5604	-466	-2699	976
5608	0	-1496	766
5480	890	-547	1723
5588	-251	868	-165
5548	-212	1612	874
5596	151	2612	682
5568	31	77	297
5580	-782	-950	1262
5608	138	-2546	1000
5640	-256	-1734	854
5436	282	181	1736
5396	-174	551	-150
5548	177	1635	966
5576	-258	3361	608
5588	238	113	595
5524	-2	-445	1350
5656	-145	-2439	941
5436	40	-1849	816
5356	142	-337	1453
5584	746	16	72
5580	-394	1829	912
5592	383	3028	696
5576	-104	461	512
5532	406	-918	1384
5584	-36	-2342	881
5556	287	-2347	935
5584	-321	-71	1115
5556	64	-423	23
5588	220	2115	1026
5632	36	3365	759
5520	97	419	397
5644	432	-995	1314
5584	-112	-2140	946
5432	274	-2398	911
5416	-764	-110	897
5548	86	-95	366
5596	410	2086	746
5572	890	3190	1025
5452	159	767	657
5696	305	-230	1125
5584	-287	-2048	825
5436	-124	-2409	963
5252	-226	-677	779
5376	-244	-98	553
5492	429	1838	316
5400	-92	2555	1112
5420	251	1253	661
5400	-405	275	562
5536	-559	-1288	1062
5488	-276	-2551	994
5428	-90	-1428	654
5556	185	67	1386
5512	294	1221	-22
5528	-276	2193	1102
5652	397	1875	712
5572	381	208	454
5520	379	-1530	1123
5640	-276	-2754	1064
5492	313	-1417	675
5584	-5	94	1543
5608	-50	1056	-130
5548	179	2036	1079
5632	197	2021	775
5572	-408	381	339
5532	-341	-1241	1152
5664	-448	-2558	1066
5484	-288	-1406	722
5608	245	197	1596
5568	114	1092	-125
5592	194	1874	1045
5628	-116	2583	695
5592	517	103	418
5516	-188	-932	1227
5604	9	-2684	1117
5536	-231	-1351	652
5604	602	62	1694
5520	-32	988	-256
5668	576	1618	1108
5460	275	2419	640
5572	-236	195	455
5356	70	-1058	1283
5592	-23	-2532	997
5548	321	-2007	816
5592	-28	121	1663
5536	-586	516	-191
5548	109	1519	880
5576	157	2525	740
5572	-276	649	407
5540	282	-1226	1414
5292	-264	-2537	1044
5660	415	-1929	880
5588	186	-594	1386
5584	-743	343	-149
5556	289	1606	947
5568	325	2896	694
5576	477	131	509
5516	-260	-634	1311
5608	-274	-2267	1028
5484	-107	-1983	858
5432	-154	-209	1277
5428	736	-110	78
5308	-622	2165	667
5584	91	2702	780
5528	-295	883	586
5360	235	-488	1173
5584	-281	-1969	881
5608	-120	-2280	906
5428	183	-890	757
5356	-2	213	423
5600	144	1943	435
5568	-40	2852	1088
5600	-99	708	603
5484	441	28	903
5632	-291	-1718	1049
5488	-241	-2486	1084
5312	457	-1375	702
5584	-243	289	873
5540	-30	1938	83
5308	110	2544	1121
5632	54	1328	645
5516	214	220	482
5516	-534	-1247	984
5436	-177	-2531	1104
5484	-67	-1122	694
5548	-290	138	1230
5596	103	1470	-18
5528	-54	2118	979
5372	451	2101	749
5568	50	233	258
5464	336	-1551	1301
5292	-354	-2651	1018
5664	33	-1483	691
5532	41	366	1792
5524	189	711	-170
5352	1188	1442	1122
5512	-60	2651	628
5544	628	-269	443
5352	-397	-487	1343
5612	-327	-2431	961
5600	-176	-1577	884
5432	-240	54	1616
5364	466	472	-168
5528	253	1854	951
5572	-365	2977	609
5596	392	355	561
5512	-23	-601	1291
5376	-69	-2427	904
5552	-250	-2027	977
5604	249	-693	1236
5588	-505	571	-34
5492	292	1982	857
5576	27	3187	809
5520	-246	754	456
5360	-890	175	1206
5592	-77	-2289	959
5548	-99	-2222	955
5556	105	-449	931
5528	381	-4	341
5416	-244	2166	712
5420	-59	2661	819
5364	-139	830	619
5532	137	-198	841
5536	-287	-1664	846
5256	-100	-2346	1079
5308	587	-1444	662
5584	151	162	1041
5576	-484	1761	195
5588	-224	2629	1014
5648	99	1561	711
5520	87	-93	562
5596	285	-1799	1109
5468	-162	-2737	1176
5312	330	-956	734
5536	127	51	1402
5336	1009	1431	115
5628	-89	2192	1061
5596	85	1988	629
5520	-207	666	375
5540	-398	-1252	1174
5656	-99	-2704	1136
5612	192	-1651	688
5408	255	-68	1623
5356	1	847	-62
5540	-237	2066	918
5596	229	2532	574
5572	-15	456	290
5660	-137	-916	1254
5432	12	-2376	987
5356	-184	-1539	825
5608	852	-194	1734
5584	220	698	-128
5536	58	1766	951
