delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5576	51	36	802
5580	65	33	811
5576	73	20	827
5580	70	9	806
5524	56	-6	789
5536	22	1	812
5524	-1	18	789
5368	-24	18	791
5592	-33	27	778
5604	-30	37	775
5592	-23	37	790
5428	-9	47	773
5368	1	33	779
5520	25	34	804
5584	50	35	803
5576	62	17	825
5584	70	4	824
5520	62	10	798
5404	54	12	813
5580	37	8	814
5520	17	13	790
5576	2	16	783
5532	-1	31	765
5540	-13	38	786
5600	-5	35	787
5540	-6	53	783
5364	3	50	804
5532	9	43	805
5524	33	34	799
5404	52	28	790
5580	56	26	788
5580	55	27	805
5580	58	16	808
5576	44	15	792
5408	32	21	795
5404	16	18	796
5576	5	33	797
5532	-365	351	1013
5588	-541	-1544	716
5612	1097	-26	369
5524	-105	-317	451
5548	1176	-116	1862
5648	563	388	765
5516	396	-169	368
5532	227	-6	1272
5300	189	76	663
5632	-48	-113	807
5496	-319	-74	771
5668	-410	19	475
5480	-349	244	953
5704	-268	231	676
5540	-281	21	631
5480	-192	-114	831
5372	-5	-7	732
5500	136	79	904
5632	219	119	861
5512	269	12	728
5640	285	-31	950
5472	284	-35	898
5304	191	-38	785
5648	86	-6	860
5536	26	40	756
5580	-52	88	799
5596	-128	47	808
5484	-165	19	702
5300	-137	32	804
5652	-94	77	750
5600	-83	101	743
5480	-32	82	847
5600	25	35	765
5576	70	24	832
5580	98	16	840
5576	114	-1	787
5596	102	1	849
5576	87	-3	821
5536	54	0	789
5528	16	6	789
5348	-9	10	757
5536	-18	3	800
5548	-26	40	788
5420	-18	61	767
5420	4	62	814
5356	12	46	805
5576	27	27	826
5584	45	29	807
5576	39	11	797
5576	46	8	815
5528	44	2	813
5516	29	-3	795
5364	12	-1	797
5540	4	-3	778
5652	-7	21	791
5544	-4	32	787
5540	1	31	780
5532	-3	52	783
5364	9	49	801
5524	26	42	792
5584	37	49	774
5576	36	41	815
5584	38	37	805
5576	29	36	818
5576	28	15	814
5580	15	9	795
5524	4	16	795
5704	-3	26	793
5540	-18	40	777
