delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5548	-10	14	796
5592	13	20	805
5576	45	26	806
5580	41	28	809
5576	54	19	809
5584	27	14	801
5576	4	16	794
5532	-20	15	780
5592	-25	13	784
5420	-19	12	815
5256	7	13	784
5348	24	14	807
5576	43	23	821
5584	57	22	811
5576	37	25	814
5580	13	11	798
5580	-2	34	781
5536	-29	26	777
5604	-32	21	790
5420	-14	14	794
5248	-3	18	783
5372	20	21	795
5572	39	26	801
5576	41	15	802
5584	38	26	816
5576	24	16	797
5408	-1	14	787
5368	-16	17	790
5592	-29	19	775
5428	-21	21	785
5248	4	30	800
5348	17	26	798
5580	33	23	816
5580	44	18	822
5576	39	12	816
5580	22	16	807
5576	4	23	800
5528	-7	15	775
5540	-5	28	782
5540	7	28	778
5532	13	26	781
5228	23	25	818
5400	36	22	798
5584	22	14	814
5404	21	11	804
5400	4	14	780
5532	-8	20	789
5540	-3	14	791
5540	8	10	789
5528	5	13	798
5352	8	15	793
5528	9	15	812
5528	15	23	814
5576	6	26	807
5532	-4	27	791
5364	7	32	785
5524	0	18	799
5532	-3	15	799
5540	2	12	790
5352	11	8	776
5524	9	21	802
5524	1	24	806
5708	8	25	807
5524	0	21	796
5528	4	24	801
5524	10	25	796
5576	3	15	798
5532	8	20	794
5352	11	15	797
5576	21	19	786
5584	7	17	803
5524	13	25	799
5584	11	19	778
5576	9	25	804
5528	6	18	808
5524	3	18	808
5524	-3	18	801
5372	-1	17	806
5536	9	12	807
5524	25	14	796
5584	12	30	804
5576	8	26	802
5532	12	22	806
5576	8	17	806
5528	0	27	787
5352	2	17	785
5524	5	17	779
5532	10	23	796
5576	7	17	789
5524	19	18	812
5408	22	23	789
5576	16	24	787
5404	5	19	798
5360	1	26	792
5524	-2	28	786
5536	6	15	798
5532	12	12	787
5404	3	30	797
5528	12	24	789
5576	23	24	788
5576	18	20	799
5584	16	16	800
5576	15	19	788
5408	10	25	769
5404	14	15	788
5576	4	16	797
5532	15	26	787
5576	25	19	805
5580	16	12	805
5576	9	27	786
5524	16	11	788
5584	16	21	801
5576	6	16	800
5528	12	17	797
5576	11	12	795
5580	3	29	797
5528	2	15	812
5524	5	12	814
5528	12	11	782
5400	11	18	792
5584	7	23	787
5524	8	23	802
5524	9	20	802
5532	9	28	802
5524	5	18	797
5348	4	25	800
5532	7	23	796
5524	-2	22	785
5368	6	20	795
5528	7	25	805
5524	1	31	799
