delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5312	-605	1200	-2194
5664	321	3077	-2613
5468	825	596	926
5520	-344	-1202	-556
5272	-900	-3352	3818
5308	554	1265	757
5572	173	2571	-2300
5648	895	2387	-1890
5468	457	1442	841
5576	-86	-3459	3538
5604	157	-1027	2049
5644	484	1478	-1724
5468	212	3326	-2624
5644	386	217	1430
5572	1091	-1156	314
5468	-963	-3124	2982
5664	-922	-449	485
5544	401	2560	-1847
5472	-316	1116	-756
5260	-1237	-658	-274
5268	-648	-2602	4436
5312	860	-1394	1660
5648	-71	1455	-1978
5432	-71	3202	-1393
5260	-212	86	1469
5356	157	-2531	273
5592	-655	-3204	3330
5484	532	102	-494
5708	494	2473	-1724
5468	1892	1614	-957
5640	681	170	-63
5480	440	-4173	4621
5640	-559	713	1180
5596	-919	1612	-1329
5484	114	2377	-2190
5648	-762	507	1402
5588	260	-3078	1812
5468	-167	-2131	2247
5664	-761	872	-333
5548	-388	2651	-2699
5488	708	290	699
5688	-987	-1527	-445
5452	-1175	-4072	3917
5364	463	-6	1087
5472	-16	1977	-1253
5616	-22	2258	-1787
5608	168	703	726
5520	803	-2714	3769
5636	136	-491	2156
5592	-1532	743	-1779
5488	739	3272	-1555
5640	387	156	1558
5576	1097	-1676	206
5464	-137	-2713	3050
5664	1332	1288	545
5452	-593	2706	-2009
5312	28	1372	-746
5540	611	696	-111
5700	371	-3521	4524
5476	93	-854	1217
5528	-572	2109	-2244
5312	-1049	2141	-2494
5548	-506	332	1525
5588	46	-2819	1196
5584	-1432	-2373	2374
5552	461	176	-758
5528	-123	3095	-2471
5668	47	546	98
5580	780	-354	-495
5548	-315	-3506	4198
5484	-96	894	1336
5364	1090	2405	-560
5472	900	2542	-2032
5292	5	-186	1223
5652	289	-3319	2543
5472	-1298	-1478	2045
5544	1106	1705	-1824
5348	532	3130	-2748
5472	174	654	730
5340	563	-876	-544
5544	-945	-4001	4272
5664	-60	568	1353
5540	201	2168	-1439
5472	-669	2475	-1884
5312	482	1111	897
5572	578	-3875	3075
5648	34	-1448	2078
5584	-436	1293	-503
5428	471	2320	-2680
5648	182	230	1304
5568	235	-2310	-32
5552	-592	-3142	3363
5484	1030	1218	-823
5296	1023	2688	-1684
5700	42	1462	-1370
5416	614	364	124
5340	-408	-3493	4351
5492	572	-1037	1849
5296	148	1770	-1853
5640	745	3267	-2471
5472	399	-37	1610
5352	1370	-1742	506
5468	-571	-2916	3137
5320	-615	1196	233
5588	76	2858	-1732
5588	692	1597	-1125
5476	1548	504	130
5396	238	-3569	4415
5468	270	-4	1630
5652	635	1267	-1903
5468	-404	3230	-1398
5316	-721	281	1570
5592	1110	-2078	432
5640	-1110	-2953	2842
5548	-287	1703	459
5588	418	2659	-2105
5476	-524	1479	-524
5604	327	-62	-446
5492	-905	-4024	4493
5312	306	600	898
5512	-413	1987	-2201
5312	-363	2625	-2308
5668	96	403	1502
5516	80	-3044	1606
5592	-730	-2231	2336
5488	122	954	-96
5652	1228	3000	-1633
5524	1139	719	442
5568	-1063	-595	-604
5624	-294	-3483	3950
5484	-1381	281	1644
5652	503	2720	-1637
5464	287	1878	-1702
5296	227	736	661
5520	-221	-3650	3475
5312	-556	-1750	2107
5660	-12	1587	-1376
5440	235	2883	-1752
5292	758	297	1222
5568	65	-1265	-449
5552	127	-3557	3945
5292	-152	1353	236
5588	640	2407	-1674
5648	831	1987	-1610
5464	643	1181	759
5580	-392	-3636	3886
5656	-145	-310	1693
5432	-950	1455	-832
5260	-177	3345	-2569
5312	319	502	1413
5568	1323	-1540	-208
5664	-250	-2197	3396
5484	1315	1494	76
5576	-2	3070	-1679
5552	181	1156	-1152
5640	994	313	210
5524	445	-3578	4508
5640	533	-1129	1559
5472	-1473	1646	-2235
5544	803	3280	-2460
5292	-143	453	1474
5592	526	-2956	1076
5644	-817	-2870	2491
5492	-686	1290	161
5588	815	2791	-2406
5644	270	734	-111
5528	-532	-623	-563
5564	-1201	-4237	4244
5548	616	-284	1346
5584	1977	2743	-2245
5528	-80	1872	-1875
5608	-459	530	986
5540	-96	-3462	3225
5604	36	-1379	2020
5588	-335	1073	-2480
5484	1794	2984	-2516
5352	-333	-159	1411
5608	-112	-1110	-327
5444	-211	-2936	3651
5312	1104	75	-187
5528	-164	2462	-1891
5668	235	1720	-1461
5464	-876	234	536
5368	379	-3479	4063
5468	323	-1533	1932
5292	575	1065	-2766
5644	1554	3525	-2508
5524	-471	406	1375
5592	1335	-1551	160
5472	-421	-2912	3093
5312	-770	461	444
5532	1233	2944	-1690
5356	934	2182	-1108
5472	1272	1058	281
5276	70	-2434	4129
5240	73	-153	1755
5356	-375	1240	-1829
5488	-378	3039	-1508
5312	1006	-786	1436
5648	1749	-947	-385
5424	-607	-3786	3785
5316	-545	1309	457
5588	318	2984	-1891
5648	653	1538	-1560
5468	1567	769	881
5576	365	-3758	4005
5640	-540	-325	1715
5612	-384	1272	-1872
5484	1229	3225	-2446
5528	-117	-130	1511
5604	840	-2309	657
5584	-711	-2796	2839
5492	468	1086	-529
5412	201	2505	-2251
5468	42	1420	-848
5540	-540	48	-344
5316	-454	-3019	4479
5488	-265	-705	1451
5260	-415	2144	-2178
5312	375	3051	-2533
5640	363	528	1713
5576	975	-2400	902
5584	-450	-2538	2562
5496	4	919	429
5584	-209	3123	-2269
5484	-569	936	-166
5380	678	-481	-616
5544	-75	-4005	4603
5604	-482	306	944
5536	1416	2355	-1733
5524	1016	3104	-1121
5532	591	614	1368
5396	736	-2627	2204
